length_text,samples,models,percentiles,mi_accuracy,mi_f1_score,mi_auc,mrmr_accuracy,mrmr_f1_score,mrmr_auc,mi_mrmr_accuracy,mi_mrmr_f1_score,mi_mrmr_auc,pca_accuracy,pca_f1_score,pca_auc,mi_params,mrmr_params,mi_mrmr_params,pca_params
17,subsample_7.csv,rfc,10,0.744902583,0.750553833,0.744913001,0.74943362,0.753894081,0.749441986,0.747168101,0.752659574,0.747178315,0.729909366,0.739662202,0.729909366,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
17,subsample_6.csv,rfc,10,0.758948799,0.758181818,0.758947518,0.759855007,0.759528131,0.759854547,0.752605347,0.749541284,0.752599958,0.738670695,0.746853965,0.738670695,"{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
17,subsample_10.csv,rfc,10,0.763932941,0.771190162,0.763947469,0.755777073,0.754665453,0.755775175,0.753964658,0.754409769,0.753965634,0.736253776,0.743461651,0.736253776,"{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
17,subsample_4.csv,rfc,10,0.754870865,0.759662372,0.754880054,0.74943362,0.749886929,0.749434595,0.738106026,0.736554239,0.738103509,0.723867069,0.735532407,0.723867069,"{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
17,subsample_5.csv,rfc,10,0.745355686,0.745009074,0.745355224,0.752152243,0.755038065,0.752157735,0.751699139,0.754480287,0.751704426,0.723564955,0.732064422,0.723564955,"{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
17,subsample_1.csv,rfc,10,0.766651563,0.76558944,0.766649668,0.760308111,0.754067875,0.76029677,0.759855007,0.757326007,0.759850441,0.734441088,0.738936739,0.734441088,"{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
17,subsample_2.csv,rfc,10,0.768463978,0.7635354,0.768454692,0.77344812,0.773139746,0.773447663,0.768917082,0.76584022,0.768911286,0.737160121,0.742451155,0.737160121,"{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
17,subsample_3.csv,rfc,10,0.772995016,0.774831461,0.77299887,0.77707295,0.778577858,0.777076189,0.763479837,0.763586957,0.763480199,0.729003021,0.734850724,0.729003021,"{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 10, 'n_estimators': 100}"
17,subsample_8.csv,xgbc,10,0.757136384,0.755251142,0.75713305,0.761667422,0.762849414,0.761669837,0.75668328,0.75423341,0.756678919,0.733836858,0.744711678,0.733836858,"{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}"
17,subsample_9.csv,xgbc,10,0.762573629,0.766488414,0.762581382,0.766651563,0.77039679,0.766659112,0.758042592,0.759892086,0.758046238,0.73141994,0.733433283,0.73141994,"{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}"
17,subsample_7.csv,xgbc,10,0.743543271,0.749557522,0.743554305,0.751246035,0.75523852,0.75125358,0.748527413,0.752121483,0.748534136,0.73081571,0.737400531,0.73081571,"{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}"
17,subsample_6.csv,xgbc,10,0.761214318,0.760997732,0.761214064,0.766651563,0.764947513,0.766648436,0.74943362,0.746910755,0.749429257,0.742296073,0.750657702,0.742296073,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}"
17,subsample_10.csv,xgbc,10,0.762120526,0.761688606,0.762119861,0.759855007,0.762544803,0.759860295,0.752605347,0.750457038,0.7526016,0.735951662,0.740806643,0.735951662,"{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 100}","{'max_depth': 3, 'n_estimators': 50}"
17,subsample_4.csv,xgbc,10,0.74943362,0.749206349,0.749433364,0.746714998,0.745330296,0.746712687,0.740371545,0.739427012,0.740370055,0.727492447,0.73625731,0.727492447,"{'max_depth': 3, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}"
17,subsample_5.csv,xgbc,10,0.749886724,0.747945205,0.749883388,0.757589488,0.758246724,0.757590875,0.74943362,0.748522055,0.749432132,0.732628399,0.738243123,0.732628399,"{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}"
17,subsample_1.csv,xgbc,10,0.763026733,0.760421438,0.763021963,0.763026733,0.757308585,0.763016214,0.754870865,0.750115473,0.754862398,0.734743202,0.738534842,0.734743202,"{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}"
17,subsample_2.csv,xgbc,10,0.768463978,0.764190125,0.768455924,0.771182601,0.769931663,0.771180296,0.765292252,0.760185185,0.76528276,0.739879154,0.742754706,0.739879154,"{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 100}"
17,subsample_3.csv,xgbc,10,0.772088808,0.773321316,0.77209143,0.773901223,0.775931747,0.773905488,0.772088808,0.774540565,0.772093894,0.733232628,0.737592868,0.733232628,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}"
17,subsample_8.csv,lgbm,10,0.755323969,0.754322111,0.755322277,0.761214318,0.762291385,0.761216527,0.760308111,0.757894737,0.76030375,0.728096677,0.737302977,0.728096677,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 50}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}"
17,subsample_9.csv,lgbm,10,0.765292252,0.76875,0.765299184,0.766198459,0.76984835,0.766205802,0.759855007,0.761690647,0.759858653,0.730513595,0.735781991,0.730513595,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 10}","{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 50}"
17,subsample_7.csv,lgbm,10,0.746261894,0.751992914,0.746272518,0.750339828,0.752803948,0.750344499,0.747168101,0.751558326,0.747176262,0.732024169,0.744454048,0.732024169,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50}","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50}"
17,subsample_6.csv,lgbm,10,0.762120526,0.762550882,0.762121503,0.768463978,0.768882858,0.768464957,0.75305845,0.749885268,0.753052857,0.742900302,0.753118654,0.742900302,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}"
17,subsample_10.csv,lgbm,10,0.763479837,0.762727273,0.763478557,0.757136384,0.757685353,0.757137566,0.756230177,0.758744395,0.756235054,0.742296073,0.750365818,0.742296073,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 10}","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}"
17,subsample_4.csv,lgbm,10,0.754870865,0.759234535,0.754879233,0.750792932,0.751805054,0.750794933,0.745355686,0.746618575,0.745358098,0.724169184,0.732806555,0.724169184,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 10}","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}"
17,subsample_5.csv,lgbm,10,0.74580879,0.746038932,0.745809354,0.757589488,0.757808963,0.757590054,0.74943362,0.75279392,0.749439933,0.731117825,0.738389183,0.731117825,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100}"
17,subsample_1.csv,lgbm,10,0.763932941,0.760899495,0.763927349,0.765292252,0.761729531,0.765285634,0.758948799,0.755963303,0.758943412,0.739274924,0.741074107,0.739274924,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 10}","{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100}"
17,subsample_2.csv,lgbm,10,0.76982329,0.765898618,0.769815851,0.771635705,0.77173913,0.771636068,0.766651563,0.761020882,0.766641045,0.736253776,0.743310791,0.736253776,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}"
17,subsample_3.csv,lgbm,10,0.772995016,0.775235532,0.772999691,0.774807431,0.777429467,0.774812928,0.772541912,0.775892857,0.772548846,0.735045317,0.740915805,0.735045317,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 10}","{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100}"
17,subsample_8.csv,lr,20,0.743543271,0.71980198,0.743505032,0.744449479,0.720515362,0.744410829,0.740824649,0.716551041,0.740785999,0.733836858,0.723217091,0.733836858,"{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 10, 'max_iter': 1000}"
17,subsample_9.csv,lr,20,0.732215677,0.711284807,0.732182979,0.734481196,0.710760118,0.734444187,0.731762574,0.709803922,0.731728438,0.743202417,0.728607918,0.743202417,"{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}"
17,subsample_7.csv,lr,20,0.727231536,0.704901961,0.7271974,0.728590847,0.706228543,0.728556506,0.72768464,0.70524767,0.727650298,0.736555891,0.724747475,0.736555891,"{'C': 100, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 1, 'max_iter': 1000}"
17,subsample_6.csv,lr,20,0.737652923,0.715758468,0.737618172,0.734481196,0.711614173,0.734445419,0.737199819,0.714847591,0.737164453,0.742900302,0.729927007,0.742900302,"{'C': 10, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 10, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
17,subsample_10.csv,lr,20,0.740371545,0.720351391,0.740339259,0.741730856,0.720314033,0.741696312,0.747621205,0.729217307,0.747590563,0.747129909,0.734706815,0.747129909,"{'C': 1000, 'max_iter': 2000}","{'C': 100, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
17,subsample_4.csv,lr,20,0.724966017,0.708593375,0.724940708,0.718169461,0.700385356,0.718142714,0.721341187,0.703328509,0.721313825,0.736858006,0.724976318,0.736858006,"{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 10, 'max_iter': 1000}"
17,subsample_5.csv,lr,20,0.732668781,0.714147287,0.732639573,0.727231536,0.705479452,0.727198221,0.72405981,0.705084746,0.724030805,0.732930514,0.722012579,0.732930514,"{'C': 10, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 10, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
17,subsample_1.csv,lr,20,0.738106026,0.715551181,0.73807025,0.74218396,0.718177316,0.742145516,0.737199819,0.715407262,0.737165274,0.744712991,0.72994567,0.744712991,"{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 10, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
17,subsample_2.csv,lr,20,0.752152243,0.72853598,0.752112979,0.752152243,0.730674545,0.752116264,0.748527413,0.728871519,0.748494718,0.74592145,0.73276136,0.74592145,"{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 10, 'max_iter': 1000}","{'C': 10, 'max_iter': 1000}"
17,subsample_3.csv,lr,20,0.73855913,0.719221411,0.738528076,0.740824649,0.720430108,0.740791747,0.741277753,0.72159922,0.741245878,0.740785498,0.730527638,0.740785498,"{'C': 10, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
17,subsample_8.csv,rfc,20,0.765745356,0.763819095,0.765741817,0.766651563,0.765161879,0.766648846,0.766198459,0.764813127,0.766195948,0.750755287,0.7552655,0.750755287,"{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
17,subsample_9.csv,rfc,20,0.767557771,0.768606225,0.767559981,0.767557771,0.767557771,0.767557928,0.765292252,0.766876688,0.765295489,0.755287009,0.755287009,0.755287009,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
17,subsample_7.csv,rfc,20,0.752152243,0.756780791,0.75216102,0.752152243,0.757427938,0.752162252,0.753511554,0.758865248,0.753521769,0.749546828,0.755673445,0.749546828,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
17,subsample_6.csv,rfc,20,0.766651563,0.766439909,0.76665131,0.765745356,0.764464692,0.765743049,0.767104667,0.765938069,0.767102566,0.754380665,0.75592915,0.754380665,"{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
17,subsample_10.csv,rfc,20,0.763932941,0.763074125,0.763931455,0.763026733,0.761948111,0.763024837,0.763932941,0.763074125,0.763931455,0.758912387,0.76036036,0.758912387,"{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
17,subsample_4.csv,rfc,20,0.756230177,0.755898367,0.756229716,0.757136384,0.756584923,0.757135513,0.760761214,0.761732852,0.760763218,0.744712991,0.749183734,0.744712991,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
17,subsample_5.csv,rfc,20,0.764386044,0.762557078,0.764382711,0.759401903,0.760703019,0.759404523,0.764386044,0.762557078,0.764382711,0.74592145,0.748880263,0.74592145,"{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 50}"
17,subsample_1.csv,rfc,20,0.770729497,0.767676768,0.770723701,0.771182601,0.768029398,0.7711766,0.770729497,0.767676768,0.770723701,0.758610272,0.755133313,0.758610272,"{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}"
17,subsample_2.csv,rfc,20,0.775713638,0.77093938,0.775704354,0.775260535,0.771428571,0.775253098,0.774354327,0.771559633,0.774348943,0.756797583,0.754498323,0.756797583,"{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}"
17,subsample_3.csv,rfc,20,0.772995016,0.773405699,0.772995996,0.77344812,0.774571686,0.773450537,0.771635705,0.77173913,0.771636068,0.752870091,0.755236385,0.752870091,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
17,subsample_8.csv,xgbc,20,0.766651563,0.770805518,0.766659933,0.768010874,0.766210046,0.768007542,0.768010874,0.766210046,0.768007542,0.745619335,0.750444576,0.745619335,"{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}"
17,subsample_9.csv,xgbc,20,0.766651563,0.769780957,0.76665788,0.767557771,0.771288453,0.767565319,0.767557771,0.771492205,0.76756573,0.755891239,0.755595886,0.755891239,"{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}"
17,subsample_7.csv,xgbc,20,0.755323969,0.76,0.755332952,0.756230177,0.76173605,0.756240802,0.757136384,0.762200532,0.757146189,0.744712991,0.748736247,0.744712991,"{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}"
17,subsample_6.csv,xgbc,20,0.770729497,0.772072072,0.770732324,0.768917082,0.770683453,0.76892073,0.768917082,0.770477048,0.768920319,0.753776435,0.754147813,0.753776435,"{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}"
17,subsample_10.csv,xgbc,20,0.766198459,0.76819407,0.766202518,0.766198459,0.76459854,0.766195537,0.766198459,0.76459854,0.766195537,0.754682779,0.755274262,0.754682779,"{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}"
17,subsample_4.csv,xgbc,20,0.762120526,0.763832659,0.762123967,0.764839148,0.768200089,0.764845875,0.763932941,0.765842697,0.763936793,0.73897281,0.740540541,0.73897281,"{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}"
17,subsample_5.csv,xgbc,20,0.762573629,0.762895928,0.762574402,0.761214318,0.760127447,0.761212421,0.762573629,0.763751127,0.762576044,0.747432024,0.750298686,0.747432024,"{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}"
17,subsample_1.csv,xgbc,20,0.77344812,0.769585253,0.773440682,0.773901223,0.77245782,0.773898508,0.772088808,0.767881864,0.772080755,0.76102719,0.758914965,0.76102719,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}"
17,subsample_2.csv,xgbc,20,0.778885365,0.77716895,0.778882035,0.781150884,0.781744239,0.781152276,0.777979157,0.778481013,0.777980343,0.76223565,0.76057195,0.76223565,"{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}"
17,subsample_3.csv,xgbc,20,0.776166742,0.777877698,0.776170392,0.774807431,0.776629213,0.774811285,0.776166742,0.778276481,0.776171213,0.751359517,0.753075308,0.751359517,"{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}"
17,subsample_8.csv,lgbm,20,0.765745356,0.768057425,0.76575003,0.766651563,0.767704105,0.766653774,0.768010874,0.766210046,0.768007542,0.755589124,0.761286515,0.755589124,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}"
17,subsample_9.csv,lgbm,20,0.766651563,0.769780957,0.76665788,0.766198459,0.76819407,0.766202518,0.764839148,0.769230769,0.764847928,0.756193353,0.756266989,0.756193353,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 10}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}"
17,subsample_7.csv,lgbm,20,0.756230177,0.762157383,0.756241624,0.75668328,0.762704375,0.756694933,0.756230177,0.762157383,0.756241624,0.750453172,0.755186722,0.750453172,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}"
