length_text,samples,models,percentiles,mi_accuracy,mi_f1_score,mi_auc,mrmr_accuracy,mrmr_f1_score,mrmr_auc,mi_mrmr_accuracy,mi_mrmr_f1_score,mi_mrmr_auc,pca_accuracy,pca_f1_score,pca_auc,mi_params,mrmr_params,mi_mrmr_params,pca_params
16,subsample_5.csv,rfc,10,0.75745614,0.755201417,0.75745614,0.753947368,0.751219512,0.753947368,0.759210526,0.759104871,0.759210526,0.747294531,0.754126352,0.747302721,"{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
16,subsample_1.csv,rfc,10,0.750877193,0.756223176,0.750877193,0.761403509,0.763888889,0.761403509,0.753947368,0.757457847,0.753947368,0.730330506,0.742170022,0.730343999,"{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
16,subsample_2.csv,rfc,10,0.739912281,0.74428633,0.739912281,0.748684211,0.748794388,0.748684211,0.744736842,0.748487468,0.744736842,0.742322316,0.752180028,0.742334014,"{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 10, 'n_estimators': 100}"
16,subsample_3.csv,rfc,10,0.760526316,0.760945709,0.760526316,0.759649123,0.756444444,0.759649123,0.762280702,0.763111888,0.762280702,0.726528225,0.739191074,0.726542487,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 50}"
16,subsample_8.csv,xgbc,10,0.770175439,0.770175439,0.770175439,0.769298246,0.766843972,0.769298246,0.76754386,0.767135325,0.76754386,0.743492249,0.753305204,0.743503947,"{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 10}"
16,subsample_9.csv,xgbc,10,0.766666667,0.764809903,0.766666667,0.776754386,0.775672102,0.776754386,0.771929825,0.770114943,0.771929825,0.748756946,0.754921541,0.748764368,"{'max_depth': 3, 'n_estimators': 100}","{'max_depth': 3, 'n_estimators': 100}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}"
16,subsample_7.csv,xgbc,10,0.771491228,0.770787505,0.771491228,0.762280702,0.762071993,0.762280702,0.754824561,0.754501537,0.754824561,0.736472653,0.74598252,0.736483666,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 10}"
16,subsample_6.csv,xgbc,10,0.769736842,0.770039422,0.769736842,0.772807018,0.771604938,0.772807018,0.751315789,0.752941176,0.751315789,0.728283124,0.734647244,0.728290201,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}"
16,subsample_10.csv,xgbc,10,0.747368421,0.749347258,0.747368421,0.769736842,0.77144101,0.769736842,0.748245614,0.751515152,0.748245614,0.737935069,0.742084053,0.737939837,"{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 100}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}"
16,subsample_4.csv,xgbc,10,0.771052632,0.770851624,0.771052632,0.769736842,0.772628844,0.769736842,0.751315789,0.749447636,0.751315789,0.732377888,0.741306192,0.732388045,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}"
16,subsample_5.csv,xgbc,10,0.764912281,0.767764298,0.764912281,0.766666667,0.768896612,0.766666667,0.760087719,0.759771629,0.760087719,0.746124598,0.751858205,0.74613142,"{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}"
16,subsample_1.csv,xgbc,10,0.750438596,0.757148954,0.750438596,0.759210526,0.760784314,0.759210526,0.750438596,0.757148954,0.750438596,0.735887686,0.745131245,0.735898357,"{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 50}"
16,subsample_2.csv,xgbc,10,0.746929825,0.751400259,0.746929825,0.754824561,0.759155536,0.754824561,0.744298246,0.748815166,0.744298246,0.733840304,0.744094488,0.733852087,"{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}"
16,subsample_3.csv,xgbc,10,0.754385965,0.755458515,0.754385965,0.760526316,0.759259259,0.760526316,0.75745614,0.758409786,0.75745614,0.733255338,0.741643059,0.733264896,"{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}"
16,subsample_8.csv,lgbm,10,0.768859649,0.767739092,0.768859649,0.774561404,0.774165202,0.774561404,0.771491228,0.772190643,0.771491228,0.744369699,0.752267574,0.744379087,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100}"
16,subsample_9.csv,lgbm,10,0.768859649,0.770969144,0.768859649,0.775877193,0.775975449,0.775877193,0.769298246,0.770506108,0.769298246,0.747002047,0.751650876,0.747007586,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 10}","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50}","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}"
16,subsample_7.csv,lgbm,10,0.771491228,0.770787505,0.771491228,0.763596491,0.763285024,0.763596491,0.752631579,0.744101633,0.752631579,0.7426148,0.756367663,0.742631374,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 10}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 10}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50}"
16,subsample_6.csv,lgbm,10,0.769736842,0.76983779,0.769736842,0.773245614,0.774923814,0.773245614,0.753508772,0.757758621,0.753508772,0.733840304,0.743517475,0.733851402,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 10}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 50}"
16,subsample_10.csv,lgbm,10,0.744298246,0.745525971,0.744298246,0.769298246,0.774054983,0.769298246,0.744736842,0.746073298,0.744736842,0.747002047,0.755580673,0.747012377,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}"
16,subsample_4.csv,lgbm,10,0.764912281,0.770744226,0.764912281,0.770175439,0.773160173,0.770175439,0.752192982,0.756150194,0.752192982,0.740274934,0.748868778,0.740285006,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 10}","{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 10}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}"
16,subsample_5.csv,lgbm,10,0.766666667,0.763975155,0.766666667,0.760964912,0.762940409,0.760964912,0.767105263,0.765148165,0.767105263,0.743784732,0.752682101,0.743795318,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 10}","{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100}","{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 10}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}"
16,subsample_1.csv,lgbm,10,0.751315789,0.75591907,0.751315789,0.755701754,0.758978797,0.755701754,0.751315789,0.757381258,0.751315789,0.735010237,0.749446903,0.735027152,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 50}"
16,subsample_2.csv,lgbm,10,0.742982456,0.749358426,0.742982456,0.751754386,0.754340278,0.751754386,0.742982456,0.747413793,0.742982456,0.742907283,0.753436185,0.742919836,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 10}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}"
16,subsample_3.csv,lgbm,10,0.750877193,0.748449956,0.750877193,0.762280702,0.761022928,0.762280702,0.757017544,0.756161972,0.757017544,0.733547821,0.742437094,0.733557978,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 50}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}"
16,subsample_8.csv,lr,20,0.759210526,0.744769874,0.759210526,0.761403509,0.746741155,0.761403509,0.760087719,0.744988345,0.760087719,0.750511846,0.740018287,0.750500104,"{'C': 10, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
16,subsample_9.csv,lr,20,0.772368421,0.756680731,0.772368421,0.770175439,0.754221388,0.770175439,0.76622807,0.750818139,0.76622807,0.76191869,0.751374465,0.761906351,"{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 10, 'max_iter': 1000}"
16,subsample_7.csv,lr,20,0.747807018,0.730931212,0.747807018,0.749122807,0.73271028,0.749122807,0.745614035,0.727954972,0.745614035,0.745832115,0.73722407,0.745822597,"{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}"
16,subsample_6.csv,lr,20,0.751754386,0.736744186,0.751754386,0.751315789,0.736401674,0.751315789,0.750877193,0.73605948,0.750877193,0.743199766,0.736968244,0.7431929,"{'C': 100, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}"
16,subsample_10.csv,lr,20,0.748245614,0.734259259,0.748245614,0.755263158,0.742382271,0.755263158,0.747807018,0.733426055,0.747807018,0.750511846,0.739859713,0.750499933,"{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 10, 'max_iter': 1000}"
16,subsample_4.csv,lr,20,0.753508772,0.739573679,0.753508772,0.757017544,0.744464945,0.757017544,0.753070175,0.738261274,0.753070175,0.752559228,0.744410876,0.752549968,"{'C': 10, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 1, 'max_iter': 1000}"
16,subsample_5.csv,lr,20,0.756140351,0.74187558,0.756140351,0.754824561,0.740603248,0.754824561,0.753508772,0.738604651,0.753508772,0.753436677,0.744002429,0.753425963,"{'C': 10, 'max_iter': 1000}","{'C': 10, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}"
16,subsample_1.csv,lr,20,0.748684211,0.734844979,0.748684211,0.747368421,0.733826248,0.747368421,0.747368421,0.732342007,0.747368421,0.747294531,0.741935484,0.747288521,"{'C': 100, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}"
16,subsample_2.csv,lr,20,0.746052632,0.733302626,0.746052632,0.753508772,0.740295749,0.753508772,0.746491228,0.731662024,0.746491228,0.753729161,0.745157385,0.753719387,"{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
16,subsample_3.csv,lr,20,0.75877193,0.744897959,0.75877193,0.758333333,0.744078031,0.758333333,0.753508772,0.739814815,0.753508772,0.750804329,0.740875912,0.750793186,"{'C': 10, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 10, 'max_iter': 1000}","{'C': 10, 'max_iter': 1000}"
16,subsample_8.csv,rfc,20,0.784210526,0.783450704,0.784210526,0.777631579,0.77615894,0.777631579,0.78245614,0.783406114,0.78245614,0.759286341,0.762618979,0.759290512,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
16,subsample_9.csv,rfc,20,0.782894737,0.782799473,0.782894737,0.784210526,0.784210526,0.784210526,0.780263158,0.780743982,0.780263158,0.768060837,0.769275531,0.768062442,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
16,subsample_7.csv,rfc,20,0.769736842,0.768416409,0.769736842,0.774561404,0.773368607,0.774561404,0.769736842,0.768416409,0.769736842,0.761626206,0.764654923,0.761630036,"{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
16,subsample_6.csv,rfc,20,0.771491228,0.770383429,0.771491228,0.772368421,0.771264874,0.772368421,0.771929825,0.77092511,0.771929825,0.746709564,0.7535572,0.746717755,"{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
16,subsample_10.csv,rfc,20,0.771052632,0.774416595,0.771052632,0.772807018,0.775173611,0.772807018,0.771491228,0.77337973,0.771491228,0.761626206,0.763425254,0.761628496,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
16,subsample_4.csv,rfc,20,0.772807018,0.771806167,0.772807018,0.772807018,0.77260755,0.772807018,0.771491228,0.770180856,0.771491228,0.759871307,0.762097943,0.75987411,"{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 10, 'n_estimators': 50}"
16,subsample_5.csv,rfc,20,0.776754386,0.778599391,0.776754386,0.778508772,0.776449757,0.778508772,0.778508772,0.776844896,0.778508772,0.765428488,0.767939815,0.765431719,"{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
16,subsample_1.csv,rfc,20,0.769736842,0.771639843,0.769736842,0.76754386,0.770562771,0.76754386,0.76754386,0.76774759,0.76754386,0.751096812,0.755810617,0.751102522,"{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}"
16,subsample_2.csv,rfc,20,0.765789474,0.769430052,0.765789474,0.764473684,0.767431789,0.764473684,0.769736842,0.769433465,0.769736842,0.761626206,0.764926449,0.761630378,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
16,subsample_3.csv,rfc,20,0.769736842,0.769635805,0.769736842,0.774561404,0.773767606,0.774561404,0.769298246,0.768485915,0.769298246,0.749634396,0.752458068,0.749637796,"{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 10, 'n_estimators': 50}"
16,subsample_8.csv,xgbc,20,0.782017544,0.782113108,0.782017544,0.785087719,0.785464098,0.785087719,0.78377193,0.783487044,0.78377193,0.761333723,0.763752171,0.761336783,"{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 10}"
16,subsample_9.csv,xgbc,20,0.781578947,0.783101045,0.781578947,0.78245614,0.784160139,0.78245614,0.78245614,0.786022433,0.78245614,0.771570635,0.771436933,0.77157053,"{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}"
16,subsample_7.csv,xgbc,20,0.771491228,0.770383429,0.771491228,0.775438596,0.774250441,0.775438596,0.772807018,0.772407733,0.772807018,0.764843521,0.768832662,0.764848634,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}"
16,subsample_6.csv,xgbc,20,0.770614035,0.773298656,0.770614035,0.770614035,0.773495019,0.770614035,0.770614035,0.773495019,0.770614035,0.748464463,0.754426042,0.748471628,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}"
16,subsample_10.csv,xgbc,20,0.771052632,0.775387263,0.771052632,0.771929825,0.776055125,0.771929825,0.771929825,0.776632302,0.771929825,0.759871307,0.760850568,0.75987257,"{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}"
16,subsample_4.csv,xgbc,20,0.770175439,0.773160173,0.770175439,0.773684211,0.772486772,0.773684211,0.770614035,0.773495019,0.770614035,0.758993858,0.75990676,0.758995035,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}"
16,subsample_5.csv,xgbc,20,0.777631579,0.778699258,0.777631579,0.777192982,0.777583187,0.777192982,0.776315789,0.777097902,0.776315789,0.757238959,0.759001161,0.757241162,"{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}"
16,subsample_1.csv,xgbc,20,0.771929825,0.775086505,0.771929825,0.771052632,0.774416595,0.771052632,0.768421053,0.76882662,0.768421053,0.752851711,0.756273435,0.752855882,"{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}"
16,subsample_2.csv,xgbc,20,0.76622807,0.769762419,0.76622807,0.764912281,0.76816609,0.764912281,0.765350877,0.768297964,0.765350877,0.754899093,0.757382745,0.754902152,"{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}"
16,subsample_3.csv,xgbc,20,0.767982456,0.767062968,0.767982456,0.775877193,0.77577885,0.775877193,0.772807018,0.773006135,0.772807018,0.753436677,0.756990487,0.753441019,"{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}"
16,subsample_8.csv,lgbm,20,0.78245614,0.783027122,0.78245614,0.782894737,0.782989917,0.782894737,0.783333333,0.783523225,0.783333333,0.767183387,0.769007545,0.767185762,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}"
16,subsample_9.csv,lgbm,20,0.781578947,0.783101045,0.781578947,0.782894737,0.784688995,0.782894737,0.783333333,0.785776236,0.783333333,0.768938286,0.77008149,0.768939806,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}"
16,subsample_7.csv,lgbm,20,0.771052632,0.77145359,0.771052632,0.772368421,0.775809935,0.772368421,0.772368421,0.771868132,0.772368421,0.766598421,0.7694974,0.766602165,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 10}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 10}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}"
