samples,models,percentiles,mi_accuracy,mi_f1_score,mi_auc,mrmr_accuracy,mrmr_f1_score,mrmr_auc,mi_mrmr_accuracy,mi_mrmr_f1_score,mi_mrmr_auc,pca_accuracy,pca_f1_score,pca_auc
subsample_10.csv,ft_transformer,30,0.765,0.7565,0.8073,0.765,0.7503,0.8067,0.7654,0.7515,0.8074,0.7491,0.7509,0.807
subsample_8.csv,ft_transformer,30,0.759,0.749,0.8037,0.7602,0.7474,0.8008,0.7583,0.7435,0.8053,0.7507,0.7386,0.7933
subsample_3.csv,ft_transformer,30,0.7551,0.7471,0.7859,0.7567,0.7465,0.7958,0.7547,0.7369,0.7843,0.7475,0.7353,0.8012
subsample_1.csv,ft_transformer,30,0.7427,0.7321,0.7898,0.7499,0.7369,0.7826,0.7539,0.7396,0.7855,0.7439,0.7393,0.7939
subsample_2.csv,ft_transformer,30,0.7419,0.7265,0.7881,0.7503,0.7416,0.7776,0.7571,0.7513,0.7947,0.7567,0.7461,0.801
subsample_6.csv,ft_transformer,30,0.7598,0.7428,0.805,0.7563,0.7547,0.8072,0.7638,0.7448,0.8004,0.7563,0.7368,0.8068
subsample_5.csv,ft_transformer,30,0.7586,0.7567,0.8023,0.7598,0.7502,0.8045,0.7594,0.7493,0.7992,0.7523,0.729,0.8059
subsample_4.csv,ft_transformer,30,0.7563,0.7395,0.7997,0.7563,0.7359,0.7894,0.7567,0.7496,0.7986,0.7447,0.7403,0.7938
subsample_9.csv,ft_transformer,30,0.7622,0.7563,0.8041,0.7606,0.7496,0.798,0.7583,0.7481,0.8002,0.7507,0.7395,0.7965
subsample_7.csv,ft_transformer,50,0.7567,0.7532,0.802,0.7563,0.7476,0.804,0.7583,0.7395,0.7918,0.759,0.7417,0.8002
subsample_10.csv,ft_transformer,50,0.7646,0.7572,0.8073,0.7638,0.7468,0.8013,0.7594,0.7589,0.8055,0.7491,0.7389,0.7961
subsample_8.csv,ft_transformer,50,0.7256,0.7388,0.7906,0.7515,0.7509,0.8033,0.761,0.7474,0.8022,0.7547,0.7466,0.7998
subsample_3.csv,ft_transformer,50,0.7547,0.7411,0.7954,0.7547,0.738,0.793,0.7579,0.7416,0.7954,0.7463,0.7303,0.7939
subsample_1.csv,ft_transformer,50,0.7487,0.742,0.7993,0.7475,0.7445,0.7971,0.7523,0.7388,0.7975,0.7451,0.7457,0.7975
subsample_2.csv,ft_transformer,50,0.7571,0.7412,0.8016,0.7555,0.7453,0.8018,0.7535,0.7391,0.7972,0.7503,0.7455,0.8008
subsample_6.csv,ft_transformer,50,0.7618,0.7495,0.8056,0.7555,0.7527,0.8064,0.7551,0.7448,0.8057,0.7543,0.7377,0.8018
subsample_5.csv,ft_transformer,50,0.7586,0.7339,0.8057,0.7606,0.7561,0.8017,0.7646,0.7496,0.8046,0.7455,0.7364,0.7967
subsample_4.csv,ft_transformer,50,0.7618,0.7474,0.7955,0.7614,0.7475,0.8016,0.7614,0.7455,0.7997,0.7491,0.7381,0.7948
subsample_9.csv,ft_transformer,50,0.7618,0.754,0.8094,0.759,0.7533,0.8032,0.7451,0.7129,0.7996,0.7423,0.7406,0.795
subsample_7.csv,ft_transformer,75,0.7539,0.742,0.8025,0.7511,0.7215,0.7982,0.7563,0.7513,0.8,0.7423,0.718,0.8008
subsample_10.csv,ft_transformer,75,0.7662,0.7544,0.8087,0.7658,0.7535,0.7968,0.7682,0.757,0.8058,0.7507,0.7483,0.8041
subsample_8.csv,ft_transformer,75,0.7567,0.7364,0.8047,0.7594,0.7427,0.809,0.7535,0.7402,0.7977,0.7503,0.756,0.7954
subsample_3.csv,ft_transformer,75,0.7563,0.7423,0.7881,0.7296,0.6929,0.794,0.7575,0.7443,0.7933,0.7459,0.727,0.7947
subsample_1.csv,ft_transformer,75,0.7511,0.7459,0.7996,0.7404,0.7122,0.7949,0.7535,0.7434,0.7994,0.7392,0.7421,0.7917
subsample_2.csv,ft_transformer,75,0.7563,0.7517,0.8017,0.7567,0.7512,0.7966,0.7559,0.7504,0.7998,0.7555,0.7421,0.8032
subsample_6.csv,ft_transformer,75,0.7567,0.742,0.801,0.7535,0.7528,0.8064,0.7503,0.7474,0.7995,0.7555,0.7375,0.8029
subsample_5.csv,ft_transformer,75,0.7523,0.7245,0.8047,0.7634,0.748,0.806,0.7618,0.7513,0.8088,0.7575,0.7518,0.7971
subsample_4.csv,ft_transformer,75,0.7519,0.7474,0.8031,0.7571,0.747,0.8027,0.761,0.7486,0.8008,0.7535,0.7339,0.7973
subsample_9.csv,ft_transformer,75,0.7626,0.7574,0.8083,0.765,0.7581,0.808,0.7547,0.736,0.8008,0.7539,0.7475,0.7975
subsample_7.csv,ft_transformer,90,0.7642,0.7495,0.8049,0.759,0.751,0.8056,0.7602,0.7429,0.8088,0.7598,0.75,0.8102
subsample_10.csv,ft_transformer,90,0.7666,0.7526,0.8104,0.7646,0.7539,0.8069,0.765,0.7575,0.7974,0.7523,0.7507,0.7919
subsample_8.csv,ft_transformer,90,0.7539,0.7437,0.8024,0.7535,0.7467,0.8019,0.7515,0.7431,0.8047,0.7423,0.7243,0.7914
subsample_3.csv,ft_transformer,90,0.761,0.7484,0.793,0.7547,0.7382,0.7959,0.7475,0.7283,0.7957,0.7384,0.7407,0.7914
subsample_1.csv,ft_transformer,90,0.7499,0.7425,0.7965,0.7487,0.746,0.7977,0.7455,0.7398,0.797,0.7376,0.7454,0.789
subsample_2.csv,ft_transformer,90,0.7571,0.7523,0.8061,0.7567,0.7542,0.8044,0.7491,0.7473,0.796,0.7563,0.7443,0.8001
subsample_6.csv,ft_transformer,90,0.7606,0.7436,0.7981,0.7471,0.7482,0.8006,0.759,0.7408,0.8041,0.7499,0.7213,0.7974
subsample_5.csv,ft_transformer,90,0.7539,0.7396,0.7992,0.7594,0.7371,0.8053,0.7579,0.7529,0.8063,0.7312,0.7485,0.8024
subsample_4.csv,ft_transformer,90,0.7559,0.7508,0.8045,0.7539,0.7454,0.8026,0.7571,0.7485,0.8018,0.7602,0.7489,0.797
subsample_9.csv,ft_transformer,90,0.759,0.75,0.8049,0.7602,0.7478,0.7974,0.7614,0.7549,0.8044,0.7575,0.745,0.8036
