samples,models,percentiles,mi_accuracy,mi_f1_score,mi_auc,mrmr_accuracy,mrmr_f1_score,mrmr_auc,mi_mrmr_accuracy,mi_mrmr_f1_score,mi_mrmr_auc,pca_accuracy,pca_f1_score,pca_auc
subsample_4_v2.csv,ft_transformer,30,0.7558,0.7588,0.7886,0.758,0.759,0.7908,0.7087,0.677,0.7703,0.7354,0.7402,0.7824
subsample_1_v2.csv,ft_transformer,30,0.7485,0.7315,0.8008,0.7603,0.7566,0.8048,0.7657,0.7699,0.8033,0.7417,0.7473,0.7897
subsample_10_v2.csv,ft_transformer,30,0.7653,0.7635,0.7948,0.7562,0.7453,0.8011,0.7599,0.7638,0.8,0.7567,0.7606,0.7994
subsample_2_v2.csv,ft_transformer,30,0.773,0.7692,0.8116,0.7721,0.7668,0.8035,0.7748,0.7713,0.8133,0.7526,0.7582,0.7984
subsample_5_v2.csv,ft_transformer,50,0.7612,0.7634,0.8018,0.7576,0.7623,0.8006,0.7603,0.7658,0.8023,0.7395,0.745,0.7815
subsample_9_v2.csv,ft_transformer,50,0.7322,0.7008,0.7944,0.7603,0.7671,0.7959,0.7549,0.7655,0.7943,0.7454,0.7462,0.787
subsample_3_v2.csv,ft_transformer,50,0.7476,0.7276,0.8099,0.7639,0.7681,0.8051,0.7594,0.7596,0.8038,0.7336,0.7255,0.7907
subsample_6_v2.csv,ft_transformer,50,0.7594,0.7684,0.7961,0.7594,0.7596,0.8011,0.7526,0.747,0.7996,0.7626,0.7625,0.8046
subsample_7_v2.csv,ft_transformer,50,0.7444,0.7496,0.7814,0.7503,0.758,0.7895,0.7481,0.7551,0.7775,0.729,0.7226,0.7762
subsample_8_v2.csv,ft_transformer,50,0.7626,0.769,0.8002,0.7621,0.7599,0.7991,0.7621,0.7602,0.8027,0.7318,0.7146,0.7835
subsample_4_v2.csv,ft_transformer,50,0.7512,0.7585,0.785,0.7589,0.7629,0.7886,0.7549,0.7555,0.7896,0.7304,0.7229,0.7829
subsample_1_v2.csv,ft_transformer,50,0.7463,0.7295,0.7997,0.7671,0.7676,0.8055,0.7667,0.7669,0.8045,0.7472,0.7433,0.7928
subsample_10_v2.csv,ft_transformer,50,0.7626,0.7642,0.8035,0.7657,0.7674,0.8064,0.7558,0.7535,0.8015,0.7349,0.725,0.7916
subsample_2_v2.csv,ft_transformer,50,0.7694,0.762,0.8093,0.7771,0.7729,0.8093,0.7703,0.7652,0.8059,0.7603,0.7664,0.7989
subsample_5_v2.csv,ft_transformer,75,0.7589,0.7623,0.7984,0.7449,0.7308,0.8003,0.7626,0.7661,0.7981,0.7467,0.7404,0.784
subsample_9_v2.csv,ft_transformer,75,0.754,0.7557,0.7954,0.758,0.7553,0.7972,0.7558,0.7482,0.7968,0.7372,0.732,0.7892
subsample_3_v2.csv,ft_transformer,75,0.7712,0.7726,0.8038,0.7617,0.7535,0.8051,0.7662,0.7624,0.805,0.7467,0.7523,0.7828
subsample_6_v2.csv,ft_transformer,75,0.7617,0.7635,0.801,0.7644,0.7668,0.8052,0.7526,0.7484,0.7962,0.7422,0.7307,0.783
subsample_7_v2.csv,ft_transformer,75,0.7472,0.7524,0.7871,0.7531,0.7542,0.7938,0.744,0.7428,0.7851,0.7372,0.744,0.777
subsample_8_v2.csv,ft_transformer,75,0.7639,0.7639,0.7995,0.763,0.7639,0.7999,0.7558,0.7468,0.8044,0.7377,0.7265,0.7885
subsample_4_v2.csv,ft_transformer,75,0.7544,0.7643,0.7914,0.749,0.7468,0.7886,0.758,0.7622,0.7922,0.7413,0.7429,0.7869
subsample_1_v2.csv,ft_transformer,75,0.7544,0.7436,0.8023,0.7553,0.7453,0.8046,0.763,0.7589,0.8083,0.7476,0.7415,0.7944
subsample_10_v2.csv,ft_transformer,75,0.7612,0.7692,0.8047,0.7612,0.7625,0.8045,0.749,0.7369,0.7974,0.739,0.7377,0.7871
subsample_2_v2.csv,ft_transformer,75,0.7712,0.7732,0.8146,0.773,0.7675,0.8114,0.773,0.7707,0.8081,0.7562,0.7587,0.8026
subsample_5_v2.csv,ft_transformer,90,0.763,0.7679,0.8011,0.7499,0.7531,0.7997,0.7422,0.7307,0.7953,0.7367,0.7424,0.7873
subsample_9_v2.csv,ft_transformer,90,0.7585,0.7651,0.7968,0.758,0.7546,0.7921,0.7644,0.7668,0.7916,0.7404,0.7291,0.7904
subsample_3_v2.csv,ft_transformer,90,0.7608,0.7546,0.8058,0.7648,0.7659,0.8012,0.763,0.7697,0.8068,0.7463,0.7441,0.7866
subsample_6_v2.csv,ft_transformer,90,0.7594,0.7601,0.8026,0.7599,0.7584,0.8027,0.7585,0.7676,0.8009,0.7512,0.7526,0.7941
subsample_7_v2.csv,ft_transformer,90,0.7526,0.7601,0.7871,0.7499,0.7555,0.7841,0.7481,0.745,0.775,0.7358,0.7428,0.7794
subsample_8_v2.csv,ft_transformer,90,0.7612,0.7616,0.8021,0.758,0.7566,0.7982,0.7639,0.7669,0.8,0.7512,0.7519,0.7908
subsample_4_v2.csv,ft_transformer,90,0.7517,0.7489,0.7929,0.7617,0.7645,0.794,0.7517,0.7505,0.7889,0.7268,0.7181,0.774
subsample_1_v2.csv,ft_transformer,90,0.7612,0.7584,0.8079,0.7644,0.7687,0.8042,0.7639,0.7607,0.8061,0.7467,0.7463,0.7925
subsample_10_v2.csv,ft_transformer,90,0.7585,0.7598,0.7984,0.7621,0.7595,0.7995,0.754,0.7445,0.8027,0.749,0.75,0.7927
subsample_2_v2.csv,ft_transformer,90,0.7725,0.7693,0.8098,0.7694,0.7681,0.8146,0.773,0.7758,0.8103,0.7377,0.7171,0.8007
