samples,models,percentiles,mi_accuracy,mi_f1_score,mi_auc,mrmr_accuracy,mrmr_f1_score,mrmr_auc,mi_mrmr_accuracy,mi_mrmr_f1_score,mi_mrmr_auc,pca_accuracy,pca_f1_score,pca_auc
subsample_7_v2.csv,ft_transformer,75,0.7606,0.7453,0.7936,0.7575,0.745,0.7946,0.7567,0.7492,0.794,0.7511,0.7299,0.7909
subsample_8_v2.csv,ft_transformer,75,0.7567,0.7387,0.7896,0.7463,0.7245,0.7962,0.7527,0.7428,0.8008,0.74,0.72,0.7794
subsample_4_v2.csv,ft_transformer,75,0.763,0.7515,0.7964,0.7598,0.7535,0.7939,0.7571,0.7503,0.7946,0.73,0.7311,0.7779
subsample_1_v2.csv,ft_transformer,75,0.7523,0.7454,0.7953,0.7463,0.7417,0.7923,0.7495,0.7458,0.7887,0.734,0.7132,0.7794
subsample_10_v2.csv,ft_transformer,75,0.7634,0.7495,0.8041,0.7586,0.7412,0.8035,0.763,0.7551,0.8047,0.7392,0.7447,0.7879
subsample_2_v2.csv,ft_transformer,75,0.7551,0.7418,0.7948,0.7511,0.7484,0.7907,0.7447,0.7189,0.794,0.7451,0.7337,0.7811
subsample_5_v2.csv,ft_transformer,90,0.7634,0.748,0.8024,0.7622,0.7455,0.7959,0.7602,0.7418,0.7971,0.7348,0.7047,0.7763
subsample_9_v2.csv,ft_transformer,90,0.7535,0.7547,0.7995,0.7543,0.7361,0.8,0.7602,0.7431,0.796,0.7467,0.7288,0.7916
subsample_3_v2.csv,ft_transformer,90,0.74,0.7171,0.7902,0.7531,0.7403,0.7948,0.7455,0.7274,0.7761,0.7217,0.6809,0.7791
subsample_6_v2.csv,ft_transformer,90,0.7575,0.7382,0.7962,0.7586,0.7418,0.7858,0.7531,0.7483,0.7998,0.7412,0.7484,0.8007
subsample_7_v2.csv,ft_transformer,90,0.7638,0.7479,0.7976,0.7638,0.7451,0.7916,0.7594,0.7493,0.799,0.7443,0.7326,0.7884
subsample_8_v2.csv,ft_transformer,90,0.7412,0.7074,0.789,0.7563,0.7453,0.8005,0.7515,0.7397,0.7994,0.7479,0.727,0.7879
subsample_4_v2.csv,ft_transformer,90,0.7527,0.75,0.795,0.7583,0.7488,0.793,0.7606,0.7445,0.7969,0.7483,0.7256,0.7875
subsample_1_v2.csv,ft_transformer,90,0.7412,0.7346,0.7889,0.7447,0.7293,0.7892,0.7416,0.7206,0.7864,0.7416,0.7206,0.7868
subsample_10_v2.csv,ft_transformer,90,0.7276,0.7437,0.7993,0.7539,0.7525,0.8013,0.7654,0.7508,0.7996,0.7495,0.7426,0.7925
subsample_2_v2.csv,ft_transformer,90,0.7523,0.7397,0.7915,0.7559,0.7473,0.7952,0.7563,0.743,0.7828,0.7451,0.7337,0.7868
