samples,models,percentiles,mi_accuracy,mi_f1_score,mi_auc,mrmr_accuracy,mrmr_f1_score,mrmr_auc,mi_mrmr_accuracy,mi_mrmr_f1_score,mi_mrmr_auc,pca_accuracy,pca_f1_score,pca_auc
subsample_3_v2.csv,ft_transformer,20,0.7332,0.6925,0.7662,0.7325,0.6914,0.771,0.7286,0.682,0.7601,0.7189,0.6883,0.7631
subsample_6_v2.csv,ft_transformer,20,0.7254,0.6826,0.7589,0.7232,0.7025,0.7658,0.7257,0.6913,0.7678,0.7204,0.6864,0.7582
subsample_7_v2.csv,ft_transformer,20,0.7282,0.6851,0.771,0.7321,0.6921,0.7677,0.7304,0.6902,0.7759,0.7211,0.6943,0.7649
subsample_8_v2.csv,ft_transformer,20,0.7204,0.6847,0.7616,0.7229,0.71,0.7617,0.72,0.7033,0.7507,0.7146,0.6988,0.7547
subsample_4_v2.csv,ft_transformer,20,0.7339,0.693,0.7715,0.7343,0.6968,0.7646,0.7314,0.6903,0.7689,0.715,0.6895,0.7594
subsample_1_v2.csv,ft_transformer,20,0.7289,0.6886,0.7654,0.7186,0.6934,0.755,0.7304,0.691,0.761,0.7196,0.6951,0.7623
subsample_10_v2.csv,ft_transformer,20,0.7261,0.6873,0.7761,0.7254,0.6885,0.7577,0.7107,0.7136,0.7729,0.7139,0.6944,0.7546
subsample_2_v2.csv,ft_transformer,20,0.7268,0.6904,0.7662,0.7307,0.6907,0.7781,0.7271,0.6919,0.7723,0.7246,0.7013,0.7639
subsample_5_v2.csv,ft_transformer,30,0.7211,0.68,0.7566,0.7236,0.6854,0.7593,0.7214,0.6852,0.7556,0.7175,0.7014,0.7604
subsample_9_v2.csv,ft_transformer,30,0.7161,0.6903,0.7678,0.7268,0.6874,0.7662,0.7268,0.6881,0.7643,0.7057,0.6547,0.7503
subsample_3_v2.csv,ft_transformer,30,0.73,0.7012,0.7728,0.7329,0.6917,0.7677,0.7321,0.6951,0.77,0.7232,0.6833,0.7548
subsample_6_v2.csv,ft_transformer,30,0.7307,0.692,0.765,0.73,0.6902,0.7663,0.7271,0.6856,0.763,0.6957,0.6253,0.7515
subsample_7_v2.csv,ft_transformer,30,0.7321,0.6911,0.774,0.7311,0.69,0.7688,0.7304,0.6881,0.7718,0.7264,0.6884,0.7679
subsample_8_v2.csv,ft_transformer,30,0.7211,0.6821,0.7535,0.7143,0.6845,0.7566,0.7193,0.7,0.7584,0.7061,0.6801,0.7486
subsample_4_v2.csv,ft_transformer,30,0.7329,0.6907,0.7694,0.7336,0.7047,0.7681,0.7343,0.6938,0.7652,0.7168,0.6887,0.761
subsample_1_v2.csv,ft_transformer,30,0.7257,0.6952,0.7737,0.7311,0.6915,0.7616,0.7311,0.6923,0.7669,0.7229,0.6833,0.7576
subsample_10_v2.csv,ft_transformer,30,0.7225,0.7125,0.7749,0.7261,0.6871,0.7753,0.7204,0.6779,0.7689,0.7171,0.6947,0.7648
subsample_2_v2.csv,ft_transformer,30,0.7293,0.6921,0.7708,0.7307,0.6907,0.776,0.7282,0.6908,0.7716,0.7182,0.6825,0.7635
subsample_5_v2.csv,ft_transformer,50,0.7246,0.6834,0.7618,0.7229,0.6848,0.7586,0.72,0.7081,0.7625,0.72,0.6818,0.7579
subsample_9_v2.csv,ft_transformer,50,0.7268,0.7063,0.7659,0.68,0.5809,0.7562,0.7189,0.6719,0.7641,0.7196,0.6733,0.7513
subsample_3_v2.csv,ft_transformer,50,0.7321,0.6914,0.7706,0.7321,0.6954,0.7595,0.7332,0.6935,0.7645,0.725,0.6839,0.7631
subsample_6_v2.csv,ft_transformer,50,0.7264,0.6909,0.7642,0.7275,0.6927,0.7598,0.7254,0.6808,0.7602,0.7189,0.6915,0.7628
subsample_7_v2.csv,ft_transformer,50,0.7314,0.6908,0.7772,0.7346,0.7008,0.7683,0.7311,0.6992,0.7705,0.7264,0.7003,0.7634
subsample_8_v2.csv,ft_transformer,50,0.7179,0.6765,0.7652,0.7175,0.6762,0.7566,0.7164,0.6764,0.7602,0.7089,0.6678,0.7509
subsample_4_v2.csv,ft_transformer,50,0.7346,0.6941,0.7688,0.7354,0.6954,0.7666,0.7307,0.6871,0.7645,0.7189,0.6851,0.7634
subsample_1_v2.csv,ft_transformer,50,0.7296,0.6961,0.7616,0.7271,0.6897,0.7582,0.7279,0.6897,0.768,0.72,0.6985,0.7634
subsample_10_v2.csv,ft_transformer,50,0.7264,0.6871,0.7598,0.7236,0.7086,0.7689,0.7254,0.6855,0.7658,0.7207,0.6879,0.766
subsample_2_v2.csv,ft_transformer,50,0.7286,0.6906,0.7666,0.7318,0.6906,0.7748,0.7311,0.6895,0.7737,0.7161,0.7087,0.7622
subsample_5_v2.csv,ft_transformer,75,0.7232,0.6843,0.7641,0.7229,0.6861,0.7598,0.7264,0.6911,0.7615,0.7157,0.6844,0.759
subsample_9_v2.csv,ft_transformer,75,0.7268,0.6914,0.7563,0.7257,0.6858,0.7586,0.7261,0.6878,0.7702,0.7182,0.6885,0.7586
subsample_3_v2.csv,ft_transformer,75,0.7314,0.7004,0.7707,0.7307,0.691,0.76,0.7271,0.6927,0.7708,0.7229,0.6791,0.7563
subsample_6_v2.csv,ft_transformer,75,0.7311,0.6935,0.7688,0.7304,0.6972,0.7606,0.73,0.6927,0.7646,0.7086,0.6545,0.7604
subsample_7_v2.csv,ft_transformer,75,0.7336,0.696,0.7752,0.7332,0.6935,0.7694,0.7325,0.6932,0.769,0.7232,0.6851,0.7673
subsample_8_v2.csv,ft_transformer,75,0.7118,0.7039,0.7571,0.7179,0.6768,0.7619,0.7207,0.6889,0.7633,0.7107,0.6729,0.7531
subsample_4_v2.csv,ft_transformer,75,0.7336,0.6928,0.7695,0.7339,0.6928,0.7693,0.7207,0.7093,0.7721,0.7311,0.706,0.7663
subsample_1_v2.csv,ft_transformer,75,0.7293,0.6924,0.7655,0.7225,0.7071,0.7609,0.73,0.6929,0.7625,0.7171,0.7064,0.7632
subsample_10_v2.csv,ft_transformer,75,0.7268,0.6985,0.7676,0.7243,0.6852,0.7531,0.7107,0.708,0.7684,0.7196,0.6781,0.7659
subsample_2_v2.csv,ft_transformer,75,0.7293,0.6929,0.7685,0.7304,0.6917,0.7727,0.73,0.6966,0.7718,0.7218,0.6855,0.7618
subsample_5_v2.csv,ft_transformer,90,0.7239,0.6841,0.7572,0.7168,0.7101,0.7536,0.7221,0.6817,0.7639,0.7114,0.6856,0.7554
subsample_9_v2.csv,ft_transformer,90,0.7218,0.6873,0.7662,0.7179,0.7059,0.765,0.7239,0.7086,0.7624,0.7186,0.6789,0.7577
subsample_3_v2.csv,ft_transformer,90,0.7321,0.7007,0.7718,0.7318,0.6918,0.7652,0.7296,0.6946,0.766,0.7125,0.6724,0.7538
subsample_6_v2.csv,ft_transformer,90,0.7257,0.7032,0.7693,0.72,0.6703,0.7627,0.7296,0.6891,0.7615,0.7143,0.6947,0.7603
subsample_7_v2.csv,ft_transformer,90,0.73,0.6873,0.7724,0.7271,0.7013,0.7729,0.7279,0.6851,0.7684,0.7264,0.6876,0.7685
subsample_8_v2.csv,ft_transformer,90,0.7189,0.7009,0.7633,0.7214,0.6872,0.7627,0.7171,0.6757,0.7662,0.7171,0.6804,0.7601
subsample_4_v2.csv,ft_transformer,90,0.7282,0.6807,0.7662,0.7107,0.7042,0.7648,0.7339,0.696,0.7659,0.7225,0.6883,0.7595
subsample_1_v2.csv,ft_transformer,90,0.7293,0.6963,0.7612,0.7161,0.7074,0.7653,0.7261,0.6824,0.7576,0.7146,0.687,0.7498
subsample_10_v2.csv,ft_transformer,90,0.7211,0.714,0.7746,0.7257,0.6943,0.7724,0.7289,0.6985,0.7748,0.7139,0.6828,0.769
subsample_2_v2.csv,ft_transformer,90,0.7186,0.6632,0.7497,0.73,0.6881,0.7711,0.73,0.6924,0.7748,0.7211,0.6774,0.7678
