length_text,samples,models,percentiles,mi_accuracy,mi_f1_score,mi_auc,mrmr_accuracy,mrmr_f1_score,mrmr_auc,mi_mrmr_accuracy,mi_mrmr_f1_score,mi_mrmr_auc,pca_accuracy,pca_f1_score,pca_auc
17,subsample_10_v2.csv,xgbc,75,0.767557771,0.768397291,0.767559571,0.766651563,0.767494357,0.766653363,0.764839148,0.76505206,0.764839716,0.746827795,0.741995074,0.746827795
17,subsample_1_v2.csv,xgbc,75,0.765745356,0.763603109,0.765741407,0.762120526,0.760164459,0.762116987,0.763026733,0.761948111,0.763024837,0.748942598,0.742963192,0.748942598
17,subsample_2_v2.csv,xgbc,75,0.77344812,0.770431589,0.773442325,0.771635705,0.771324864,0.771635247,0.771182601,0.769301051,0.771179064,0.749546828,0.745001538,0.749546828
17,subsample_3_v2.csv,xgbc,75,0.770276393,0.771724448,0.770279426,0.772088808,0.774338268,0.772093484,0.768010874,0.766210046,0.768007542,0.735951662,0.732230392,0.735951662
17,subsample_4_v2.csv,xgbc,75,0.758948799,0.763765542,0.758958194,0.758948799,0.763765542,0.758958194,0.75305845,0.75505618,0.7530623,0.73081571,0.727439584,0.73081571
17,subsample_5_v2.csv,xgbc,75,0.758948799,0.75663312,0.758944644,0.759401903,0.757201646,0.759397953,0.759401903,0.757201646,0.759397953,0.732024169,0.728330781,0.732024169
17,subsample_6_v2.csv,xgbc,75,0.761214318,0.760997732,0.761214064,0.761214318,0.760997732,0.761214064,0.761214318,0.760997732,0.761214064,0.750151057,0.749621556,0.750151057
17,subsample_7_v2.csv,xgbc,75,0.75305845,0.758100311,0.753068049,0.752152243,0.758498896,0.752164305,0.753511554,0.760141093,0.753524232,0.733836858,0.731484304,0.733836858
17,subsample_8_v2.csv,xgbc,75,0.765292252,0.764116576,0.765290151,0.763932941,0.765420982,0.763935972,0.764386044,0.763421292,0.764384354,0.741087613,0.739592829,0.741087613
17,subsample_9_v2.csv,xgbc,75,0.761214318,0.762076749,0.761216117,0.763932941,0.766052986,0.763937204,0.765292252,0.764116576,0.765290151,0.749244713,0.74127182,0.749244713
17,subsample_10_v2.csv,lgbm,75,0.763479837,0.765076508,0.763483073,0.767104667,0.768259693,0.767107083,0.766651563,0.767704105,0.766653774,0.757401813,0.756592907,0.757401813
17,subsample_1_v2.csv,lgbm,75,0.761667422,0.760255242,0.761664909,0.762573629,0.761601456,0.762571938,0.762120526,0.760820046,0.762118218,0.753172205,0.748072772,0.753172205
17,subsample_2_v2.csv,lgbm,75,0.772541912,0.772644928,0.772542276,0.772541912,0.771818182,0.772540634,0.77344812,0.773139746,0.773447663,0.76223565,0.75792064,0.76223565
17,subsample_3_v2.csv,lgbm,75,0.770729497,0.772890485,0.770733967,0.771635705,0.775,0.771642638,0.770729497,0.772890485,0.770733967,0.743202417,0.741641337,0.743202417
17,subsample_4_v2.csv,lgbm,75,0.754870865,0.757941834,0.754876769,0.755777073,0.758404303,0.755782155,0.754417762,0.757602862,0.75442387,0.743504532,0.744661654,0.743504532
17,subsample_5_v2.csv,lgbm,75,0.757589488,0.758028042,0.757590465,0.758948799,0.757741348,0.758946697,0.758948799,0.757961783,0.758947107,0.740483384,0.743658609,0.740483384
