samples,models,percentiles,mi_accuracy,mi_f1_score,mi_auc,mrmr_accuracy,mrmr_f1_score,mrmr_auc,mi_mrmr_accuracy,mi_mrmr_f1_score,mi_mrmr_auc,pca_accuracy,pca_f1_score,pca_auc
subsample_1_v2.csv,ft_transformer,20,0.7363,0.7121,0.789,0.7336,0.7066,0.789,0.7348,0.7228,0.7885,0.7229,0.7152,0.7731
subsample_10_v2.csv,ft_transformer,20,0.7394,0.7124,0.7906,0.7424,0.7167,0.7809,0.742,0.7162,0.7972,0.7332,0.7073,0.7836
subsample_2_v2.csv,ft_transformer,20,0.742,0.7166,0.7834,0.7413,0.7155,0.7851,0.7401,0.7139,0.7876,0.7363,0.7102,0.7779
subsample_5_v2.csv,ft_transformer,30,0.7294,0.7006,0.7774,0.7359,0.7135,0.7872,0.7374,0.7145,0.7828,0.7213,0.6947,0.7554
subsample_9_v2.csv,ft_transformer,30,0.7432,0.7173,0.7876,0.734,0.7039,0.7776,0.7432,0.7173,0.7906,0.7309,0.7068,0.7782
subsample_3_v2.csv,ft_transformer,30,0.7424,0.7162,0.7885,0.7355,0.7054,0.7862,0.7413,0.716,0.7869,0.7217,0.6926,0.783
subsample_6_v2.csv,ft_transformer,30,0.7351,0.7105,0.7853,0.7336,0.7088,0.7859,0.7351,0.7112,0.7884,0.7233,0.7072,0.7798
subsample_7_v2.csv,ft_transformer,30,0.742,0.7333,0.7895,0.7405,0.7142,0.7857,0.7401,0.7151,0.7879,0.719,0.6845,0.7631
subsample_8_v2.csv,ft_transformer,30,0.7394,0.7155,0.7898,0.7386,0.713,0.7877,0.7394,0.7145,0.7821,0.7252,0.6986,0.7781
subsample_4_v2.csv,ft_transformer,30,0.7413,0.7172,0.7903,0.739,0.7123,0.7843,0.7351,0.7053,0.7902,0.7164,0.6997,0.7539
subsample_1_v2.csv,ft_transformer,30,0.7351,0.7105,0.7863,0.7363,0.7119,0.7866,0.7363,0.7121,0.7738,0.724,0.7094,0.7699
subsample_10_v2.csv,ft_transformer,30,0.7321,0.6996,0.7875,0.7378,0.7082,0.7922,0.7351,0.7242,0.7901,0.7236,0.6877,0.7816
subsample_2_v2.csv,ft_transformer,30,0.7409,0.715,0.7815,0.739,0.7108,0.7855,0.7432,0.7272,0.7877,0.7279,0.7027,0.7636
subsample_5_v2.csv,ft_transformer,50,0.7371,0.7122,0.7782,0.7371,0.7158,0.7817,0.7367,0.7169,0.7843,0.7351,0.7095,0.7782
subsample_9_v2.csv,ft_transformer,50,0.7451,0.7246,0.7897,0.7417,0.7144,0.789,0.7409,0.7143,0.7893,0.7382,0.7141,0.7773
subsample_3_v2.csv,ft_transformer,50,0.7424,0.7273,0.7872,0.7401,0.7139,0.7907,0.7417,0.7163,0.7895,0.7348,0.703,0.7861
subsample_6_v2.csv,ft_transformer,50,0.7371,0.7172,0.7845,0.7386,0.7139,0.7907,0.7405,0.7273,0.7911,0.7286,0.7043,0.7809
subsample_7_v2.csv,ft_transformer,50,0.7417,0.7185,0.7715,0.7405,0.7215,0.787,0.7397,0.7143,0.7851,0.7321,0.7049,0.7751
subsample_8_v2.csv,ft_transformer,50,0.7371,0.7238,0.787,0.742,0.7227,0.7887,0.7394,0.7145,0.7874,0.7336,0.7157,0.7826
subsample_4_v2.csv,ft_transformer,50,0.7394,0.7126,0.7922,0.7363,0.709,0.7835,0.7217,0.6785,0.7771,0.7263,0.716,0.7752
subsample_1_v2.csv,ft_transformer,50,0.7363,0.7257,0.7909,0.7367,0.7257,0.7882,0.7359,0.7114,0.7908,0.7328,0.7215,0.7765
subsample_10_v2.csv,ft_transformer,50,0.742,0.7162,0.7895,0.7317,0.6983,0.7885,0.7351,0.7036,0.7928,0.7217,0.6926,0.7824
subsample_2_v2.csv,ft_transformer,50,0.7382,0.707,0.7796,0.7401,0.7146,0.7863,0.7413,0.7155,0.7851,0.739,0.7244,0.7818
subsample_5_v2.csv,ft_transformer,75,0.7394,0.7152,0.7878,0.7386,0.7184,0.784,0.7367,0.7115,0.784,0.7252,0.695,0.7792
subsample_9_v2.csv,ft_transformer,75,0.7459,0.7313,0.7839,0.739,0.7116,0.7914,0.744,0.7289,0.7853,0.7267,0.6925,0.7799
subsample_3_v2.csv,ft_transformer,75,0.7417,0.7187,0.7909,0.7325,0.7022,0.7812,0.7409,0.7152,0.7907,0.7325,0.7197,0.7719
subsample_6_v2.csv,ft_transformer,75,0.7336,0.7049,0.794,0.729,0.6995,0.7919,0.7355,0.7115,0.7859,0.7271,0.7157,0.782
subsample_7_v2.csv,ft_transformer,75,0.7374,0.7099,0.7905,0.7409,0.7148,0.779,0.7401,0.7151,0.7862,0.7359,0.7114,0.783
subsample_8_v2.csv,ft_transformer,75,0.7394,0.7138,0.7905,0.7367,0.7095,0.7855,0.7321,0.7009,0.7868,0.7099,0.6719,0.7699
subsample_4_v2.csv,ft_transformer,75,0.7409,0.7157,0.7881,0.7378,0.7109,0.7836,0.7382,0.7247,0.7886,0.7282,0.6964,0.7696
subsample_1_v2.csv,ft_transformer,75,0.734,0.7042,0.7868,0.7321,0.7039,0.7817,0.734,0.7224,0.7831,0.7248,0.7164,0.7604
subsample_10_v2.csv,ft_transformer,75,0.7409,0.7289,0.7948,0.7344,0.7004,0.7932,0.7409,0.7361,0.7876,0.7259,0.7049,0.778
subsample_2_v2.csv,ft_transformer,75,0.7432,0.7175,0.7877,0.7374,0.7214,0.7782,0.742,0.7133,0.7823,0.7348,0.714,0.7727
subsample_5_v2.csv,ft_transformer,90,0.7378,0.7131,0.7863,0.7348,0.707,0.7778,0.739,0.7145,0.7876,0.7302,0.7138,0.7741
subsample_9_v2.csv,ft_transformer,90,0.7413,0.7148,0.7901,0.7447,0.7349,0.7906,0.7175,0.6708,0.7695,0.7378,0.7121,0.7795
subsample_3_v2.csv,ft_transformer,90,0.7424,0.7262,0.7916,0.7463,0.7294,0.7839,0.7359,0.7062,0.7903,0.7302,0.7052,0.7792
subsample_6_v2.csv,ft_transformer,90,0.7348,0.7053,0.783,0.7317,0.7056,0.7909,0.7432,0.7324,0.7939,0.7248,0.6932,0.7842
subsample_7_v2.csv,ft_transformer,90,0.7405,0.7142,0.7872,0.7336,0.6972,0.7858,0.739,0.7135,0.777,0.729,0.7134,0.7738
subsample_8_v2.csv,ft_transformer,90,0.7336,0.7091,0.78,0.7371,0.7132,0.78,0.7409,0.7207,0.7792,0.7229,0.6855,0.7764
subsample_4_v2.csv,ft_transformer,90,0.7355,0.7081,0.7888,0.7348,0.7022,0.7843,0.7378,0.7133,0.7892,0.7221,0.7154,0.7691
subsample_1_v2.csv,ft_transformer,90,0.7298,0.6957,0.7834,0.7367,0.7153,0.7854,0.7363,0.7124,0.7857,0.7252,0.7089,0.7804
subsample_10_v2.csv,ft_transformer,90,0.7436,0.7211,0.7919,0.7332,0.7003,0.7896,0.7344,0.7019,0.7858,0.7252,0.6958,0.7817
subsample_2_v2.csv,ft_transformer,90,0.7413,0.7146,0.7826,0.7325,0.6952,0.7851,0.7382,0.7087,0.7771,0.7309,0.7256,0.7761
