samples,models,percentiles,mi_accuracy,mi_f1_score,mi_auc,mrmr_accuracy,mrmr_f1_score,mrmr_auc,mi_mrmr_accuracy,mi_mrmr_f1_score,mi_mrmr_auc,pca_accuracy,pca_f1_score,pca_auc
subsample_6_v2.csv,ft_transformer,30,0.7632,0.7704,0.8096,0.7667,0.7667,0.8111,0.7671,0.7639,0.8132,0.7487,0.7542,0.7987
subsample_7_v2.csv,ft_transformer,30,0.7689,0.7716,0.8086,0.7684,0.7662,0.8104,0.7689,0.7675,0.8119,0.7544,0.7493,0.8009
subsample_8_v2.csv,ft_transformer,30,0.7825,0.7798,0.8222,0.7754,0.7785,0.8162,0.7759,0.7777,0.8213,0.7566,0.7534,0.8056
subsample_4_v2.csv,ft_transformer,30,0.7671,0.7722,0.8182,0.7487,0.7252,0.8205,0.7675,0.7659,0.8189,0.7579,0.7544,0.811
subsample_1_v2.csv,ft_transformer,30,0.7627,0.7665,0.8134,0.7649,0.7657,0.8083,0.7662,0.7721,0.8153,0.7408,0.746,0.7888
subsample_10_v2.csv,ft_transformer,30,0.7649,0.7727,0.8135,0.7649,0.7651,0.8096,0.7618,0.7696,0.8072,0.7474,0.7474,0.8022
subsample_2_v2.csv,ft_transformer,30,0.7601,0.7653,0.8181,0.764,0.7628,0.8039,0.7614,0.7649,0.8056,0.7346,0.742,0.7976
subsample_5_v2.csv,ft_transformer,50,0.7763,0.7741,0.8243,0.7759,0.773,0.8203,0.7719,0.7739,0.813,0.7456,0.7547,0.8035
subsample_9_v2.csv,ft_transformer,50,0.7772,0.7825,0.8325,0.7759,0.7661,0.8104,0.7759,0.7756,0.827,0.7605,0.7586,0.8131
subsample_3_v2.csv,ft_transformer,50,0.7684,0.7674,0.817,0.7689,0.7726,0.8074,0.764,0.7598,0.8145,0.7373,0.7591,0.7979
subsample_6_v2.csv,ft_transformer,50,0.7689,0.7686,0.8133,0.7509,0.73,0.8062,0.7649,0.7676,0.8144,0.7452,0.7466,0.8023
subsample_7_v2.csv,ft_transformer,50,0.7684,0.7738,0.8154,0.7588,0.7577,0.7987,0.761,0.7682,0.8073,0.7478,0.7552,0.7979
subsample_8_v2.csv,ft_transformer,50,0.7794,0.7763,0.8202,0.7816,0.7787,0.8222,0.7346,0.6924,0.8163,0.7531,0.7581,0.806
subsample_4_v2.csv,ft_transformer,50,0.7737,0.7753,0.8171,0.7711,0.775,0.8132,0.7671,0.7694,0.8146,0.7526,0.7446,0.8031
subsample_1_v2.csv,ft_transformer,50,0.7662,0.776,0.8124,0.7649,0.7678,0.8102,0.7693,0.7725,0.8167,0.7421,0.7578,0.7892
subsample_10_v2.csv,ft_transformer,50,0.7553,0.7642,0.8086,0.7649,0.767,0.8049,0.7636,0.768,0.8003,0.7482,0.7545,0.7992
subsample_2_v2.csv,ft_transformer,50,0.7618,0.7624,0.8129,0.7588,0.7602,0.8096,0.7632,0.7648,0.8124,0.7461,0.7426,0.7868
subsample_5_v2.csv,ft_transformer,75,0.7724,0.7688,0.8216,0.7724,0.7739,0.8187,0.7732,0.7719,0.8236,0.7654,0.7648,0.8086
subsample_9_v2.csv,ft_transformer,75,0.7754,0.7741,0.8248,0.7776,0.7806,0.8263,0.7772,0.7772,0.8304,0.757,0.7664,0.8051
subsample_3_v2.csv,ft_transformer,75,0.7675,0.769,0.816,0.7636,0.7603,0.8183,0.7693,0.7699,0.8167,0.7535,0.7557,0.7958
subsample_6_v2.csv,ft_transformer,75,0.7649,0.7637,0.8124,0.7601,0.7555,0.8101,0.7658,0.7633,0.8109,0.7421,0.732,0.7924
subsample_7_v2.csv,ft_transformer,75,0.7684,0.7728,0.8075,0.7702,0.7728,0.8124,0.7684,0.772,0.8107,0.7596,0.7607,0.8049
subsample_8_v2.csv,ft_transformer,75,0.7811,0.7795,0.8195,0.7781,0.7787,0.8268,0.7737,0.7745,0.8225,0.7711,0.7651,0.8158
subsample_4_v2.csv,ft_transformer,75,0.7706,0.7693,0.81,0.7649,0.7719,0.8113,0.7658,0.7629,0.8195,0.7421,0.7237,0.7995
subsample_1_v2.csv,ft_transformer,75,0.7671,0.773,0.8077,0.764,0.7675,0.8072,0.7649,0.7672,0.8131,0.7487,0.7535,0.7962
subsample_10_v2.csv,ft_transformer,75,0.7649,0.7649,0.8073,0.7636,0.7656,0.8017,0.7645,0.7686,0.8143,0.7434,0.7308,0.8008
subsample_2_v2.csv,ft_transformer,75,0.7588,0.7691,0.8084,0.7579,0.7639,0.8132,0.7592,0.7565,0.8038,0.7526,0.7518,0.7987
subsample_5_v2.csv,ft_transformer,90,0.7684,0.7696,0.8169,0.7684,0.7728,0.8204,0.7697,0.7755,0.8228,0.7583,0.7554,0.8075
subsample_9_v2.csv,ft_transformer,90,0.7732,0.7705,0.828,0.7825,0.776,0.8293,0.7807,0.7784,0.825,0.7618,0.7656,0.8163
subsample_3_v2.csv,ft_transformer,90,0.7702,0.7702,0.8109,0.7697,0.769,0.8092,0.7706,0.7709,0.8153,0.7342,0.7053,0.7851
subsample_6_v2.csv,ft_transformer,90,0.7592,0.7469,0.8047,0.7592,0.7618,0.8071,0.7649,0.7692,0.8112,0.7386,0.7433,0.7896
subsample_7_v2.csv,ft_transformer,90,0.7724,0.7721,0.8159,0.7662,0.7767,0.8159,0.7689,0.7677,0.8132,0.7465,0.7401,0.7981
subsample_8_v2.csv,ft_transformer,90,0.7711,0.7709,0.8153,0.775,0.7824,0.8215,0.7807,0.7813,0.8201,0.7689,0.7677,0.8185
subsample_4_v2.csv,ft_transformer,90,0.7671,0.7692,0.8197,0.7711,0.7704,0.8129,0.7697,0.773,0.8162,0.7557,0.7641,0.8071
subsample_1_v2.csv,ft_transformer,90,0.7636,0.7674,0.8075,0.7689,0.7696,0.8068,0.7618,0.769,0.8076,0.7518,0.7537,0.7969
subsample_10_v2.csv,ft_transformer,90,0.7627,0.7632,0.8038,0.7693,0.7701,0.8108,0.7623,0.7576,0.8105,0.7469,0.743,0.8035
subsample_2_v2.csv,ft_transformer,90,0.7592,0.7704,0.8126,0.7382,0.76,0.8106,0.7636,0.7637,0.8117,0.7509,0.7448,0.8013
