samples,models,percentiles,mi_accuracy,mi_f1_score,mi_auc,mrmr_accuracy,mrmr_f1_score,mrmr_auc,mi_mrmr_accuracy,mi_mrmr_f1_score,mi_mrmr_auc,pca_accuracy,pca_f1_score,pca_auc,mi_params,mrmr_params,mi_mrmr_params,pca_params
subsample_7.csv,lgbm,75,0.879807692,0.881516588,0.879807692,0.870192308,0.870813397,0.870192308,0.879807692,0.881516588,0.879807692,0.860576923,0.861244019,0.860576923,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}"
subsample_6.csv,lgbm,75,0.884615385,0.885714286,0.884615385,0.870192308,0.870813397,0.870192308,0.884615385,0.886792453,0.884615385,0.865384615,0.866666667,0.865384615,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 50}","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}"
subsample_10.csv,lgbm,75,0.899038462,0.899521531,0.899038462,0.870192308,0.870813397,0.870192308,0.879807692,0.880382775,0.879807692,0.850961538,0.851674641,0.850961538,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}"
subsample_4.csv,lgbm,75,0.879807692,0.880382775,0.879807692,0.870192308,0.870813397,0.870192308,0.879807692,0.880382775,0.879807692,0.865384615,0.865384615,0.865384615,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}"
subsample_5.csv,lgbm,75,0.879807692,0.87804878,0.879807692,0.870192308,0.870813397,0.870192308,0.879807692,0.880382775,0.879807692,0.850961538,0.851674641,0.850961538,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50}"
subsample_1.csv,lgbm,75,0.884615385,0.884615385,0.884615385,0.870192308,0.870813397,0.870192308,0.875,0.875,0.875,0.879807692,0.880382775,0.879807692,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100}"
subsample_2.csv,lgbm,75,0.894230769,0.894230769,0.894230769,0.870192308,0.870813397,0.870192308,0.884615385,0.886792453,0.884615385,0.846153846,0.846153846,0.846153846,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}"
subsample_3.csv,lgbm,75,0.875,0.876190476,0.875,0.870192308,0.870813397,0.870192308,0.884615385,0.886792453,0.884615385,0.870192308,0.869565217,0.870192308,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100}"
subsample_8.csv,lr,90,0.855769231,0.854368932,0.855769231,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,"{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
subsample_9.csv,lr,90,0.855769231,0.854368932,0.855769231,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,"{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
