samples,models,percentiles,mi_accuracy,mi_f1_score,mi_auc,mrmr_accuracy,mrmr_f1_score,mrmr_auc,mi_mrmr_accuracy,mi_mrmr_f1_score,mi_mrmr_auc,pca_accuracy,pca_f1_score,pca_auc
1,svc,10,0.8317307692307693,0.8325358851674641,0.8317307692307692,0.8269230769230769,0.825242718446602,0.8269230769230769,0.8365384615384616,0.8380952380952382,0.8365384615384616,0.8221153846153846,0.8229665071770335,0.8221153846153846
2,svc,10,0.8028846153846154,0.8093023255813953,0.8028846153846154,0.8413461538461539,0.8405797101449275,0.8413461538461539,0.8028846153846154,0.8093023255813953,0.8028846153846154,0.8221153846153846,0.8195121951219512,0.8221153846153847
3,svc,10,0.7884615384615384,0.8,0.7884615384615385,0.8028846153846154,0.8110599078341013,0.8028846153846154,0.7932692307692307,0.8054298642533936,0.7932692307692308,0.8028846153846154,0.8127853881278538,0.8028846153846154
4,svc,10,0.8028846153846154,0.8144796380090499,0.8028846153846154,0.8221153846153846,0.8262910798122065,0.8221153846153847,0.7980769230769231,0.8125,0.798076923076923,0.8221153846153846,0.8262910798122065,0.8221153846153847
5,svc,10,0.8605769230769231,0.8571428571428572,0.8605769230769231,0.8509615384615384,0.8502415458937198,0.8509615384615385,0.875,0.8712871287128713,0.875,0.8509615384615384,0.8502415458937198,0.8509615384615385
6,svc,10,0.7355769230769231,0.7639484978540771,0.7355769230769231,0.7884615384615384,0.7981651376146789,0.7884615384615385,0.7692307692307693,0.7894736842105263,0.7692307692307693,0.7596153846153846,0.7767857142857143,0.7596153846153847
7,svc,10,0.8028846153846154,0.8093023255813953,0.8028846153846154,0.8076923076923077,0.8148148148148148,0.8076923076923077,0.8125,0.8186046511627907,0.8125,0.7836538461538461,0.7963800904977375,0.7836538461538463
8,svc,10,0.8413461538461539,0.8421052631578948,0.841346153846154,0.8413461538461539,0.8405797101449275,0.8413461538461539,0.8557692307692307,0.8571428571428571,0.8557692307692308,0.8365384615384616,0.8365384615384616,0.8365384615384617
9,svc,10,0.7980769230769231,0.8055555555555556,0.7980769230769231,0.7932692307692307,0.7942583732057416,0.7932692307692308,0.8028846153846154,0.807511737089202,0.8028846153846154,0.8076923076923077,0.8148148148148148,0.8076923076923077
10,svc,10,0.8317307692307693,0.8372093023255813,0.8317307692307694,0.8365384615384616,0.8349514563106797,0.8365384615384616,0.8365384615384616,0.8411214953271028,0.8365384615384616,0.8317307692307693,0.8309178743961353,0.8317307692307693
1,xgbc,10,0.8509615384615384,0.8502415458937198,0.8509615384615385,0.8413461538461539,0.8358208955223881,0.8413461538461539,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8125,0.8133971291866029,0.8125
2,xgbc,10,0.8557692307692307,0.8484848484848485,0.8557692307692307,0.8557692307692307,0.8529411764705882,0.8557692307692308,0.8701923076923077,0.8643216080402011,0.8701923076923076,0.8028846153846154,0.7980295566502463,0.8028846153846153
3,xgbc,10,0.8509615384615384,0.8558139534883721,0.8509615384615384,0.8269230769230769,0.830188679245283,0.826923076923077,0.8269230769230769,0.830188679245283,0.826923076923077,0.8076923076923077,0.8095238095238094,0.8076923076923077
4,xgbc,10,0.8413461538461539,0.8450704225352115,0.8413461538461539,0.8365384615384616,0.8380952380952382,0.8365384615384616,0.8365384615384616,0.8425925925925926,0.8365384615384616,0.7932692307692307,0.7942583732057416,0.7932692307692308
5,xgbc,10,0.8798076923076923,0.8756218905472636,0.8798076923076923,0.8509615384615384,0.8426395939086294,0.8509615384615384,0.8701923076923077,0.8656716417910447,0.8701923076923078,0.8269230769230769,0.8163265306122449,0.8269230769230769
6,xgbc,10,0.8125,0.8251121076233184,0.8125,0.8221153846153846,0.8279069767441861,0.8221153846153846,0.8076923076923077,0.8165137614678899,0.8076923076923077,0.7355769230769231,0.7488584474885845,0.735576923076923
7,xgbc,10,0.8653846153846154,0.8666666666666667,0.8653846153846155,0.8221153846153846,0.8262910798122065,0.8221153846153847,0.8701923076923077,0.8669950738916256,0.8701923076923078,0.7788461538461539,0.7830188679245284,0.7788461538461539
8,xgbc,10,0.8846153846153846,0.8867924528301887,0.8846153846153847,0.8413461538461539,0.8421052631578948,0.841346153846154,0.8653846153846154,0.8691588785046728,0.8653846153846154,0.8028846153846154,0.8056872037914692,0.8028846153846154
9,xgbc,10,0.8221153846153846,0.8294930875576038,0.8221153846153846,0.8221153846153846,0.8279069767441861,0.8221153846153846,0.8076923076923077,0.8148148148148148,0.8076923076923077,0.7836538461538461,0.7804878048780488,0.7836538461538461
10,xgbc,10,0.875,0.875,0.875,0.8509615384615384,0.8442211055276383,0.8509615384615385,0.875,0.8761904761904762,0.875,0.7836538461538461,0.7804878048780488,0.7836538461538461
1,lr,20,0.8173076923076923,0.8137254901960785,0.8173076923076924,0.8221153846153846,0.8177339901477833,0.8221153846153846,0.8269230769230769,0.8235294117647058,0.8269230769230769,0.8221153846153846,0.8159203980099502,0.8221153846153846
2,lr,20,0.8221153846153846,0.8177339901477833,0.8221153846153846,0.8365384615384616,0.8300000000000001,0.8365384615384616,0.8317307692307693,0.8275862068965517,0.8317307692307694,0.8269230769230769,0.8200000000000001,0.826923076923077
3,lr,20,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.7932692307692307,0.7942583732057416,0.7932692307692308,0.7980769230769231,0.7999999999999999,0.798076923076923,0.8076923076923077,0.8058252427184466,0.8076923076923077
4,lr,20,0.8125,0.8078817733990148,0.8124999999999999,0.8173076923076923,0.8155339805825242,0.8173076923076923,0.7980769230769231,0.7941176470588236,0.798076923076923,0.8173076923076923,0.8155339805825242,0.8173076923076923
5,lr,20,0.8605769230769231,0.8481675392670157,0.860576923076923,0.8557692307692307,0.8484848484848485,0.8557692307692307,0.8605769230769231,0.8481675392670157,0.860576923076923,0.8509615384615384,0.8442211055276383,0.8509615384615385
6,lr,20,0.7836538461538461,0.7887323943661972,0.7836538461538461,0.7884615384615384,0.7924528301886792,0.7884615384615384,0.7884615384615384,0.794392523364486,0.7884615384615384,0.7932692307692307,0.8,0.7932692307692307
7,lr,20,0.7932692307692307,0.7962085308056873,0.7932692307692308,0.7884615384615384,0.7904761904761906,0.7884615384615384,0.7836538461538461,0.7867298578199052,0.7836538461538461,0.7884615384615384,0.7904761904761906,0.7884615384615384
8,lr,20,0.8125,0.8097560975609756,0.8125,0.8173076923076923,0.8155339805825242,0.8173076923076923,0.8173076923076923,0.8137254901960785,0.8173076923076924,0.8173076923076923,0.8155339805825242,0.8173076923076923
9,lr,20,0.7980769230769231,0.7941176470588236,0.798076923076923,0.8028846153846154,0.7980295566502463,0.8028846153846153,0.8028846153846154,0.8,0.8028846153846153,0.8076923076923077,0.8058252427184466,0.8076923076923077
10,lr,20,0.8269230769230769,0.821782178217822,0.826923076923077,0.8365384615384616,0.8333333333333334,0.8365384615384616,0.8269230769230769,0.821782178217822,0.826923076923077,0.8173076923076923,0.8137254901960785,0.8173076923076924
1,rfc,20,0.8557692307692307,0.8584905660377359,0.8557692307692308,0.8701923076923077,0.872037914691943,0.8701923076923077,0.8653846153846154,0.8666666666666667,0.8653846153846155,0.8269230769230769,0.8285714285714286,0.826923076923077
2,rfc,20,0.8798076923076923,0.8792270531400966,0.8798076923076923,0.8894230769230769,0.8888888888888888,0.889423076923077,0.8605769230769231,0.8612440191387559,0.8605769230769231,0.8221153846153846,0.814070351758794,0.8221153846153846
3,rfc,20,0.8557692307692307,0.8598130841121494,0.8557692307692306,0.8605769230769231,0.8625592417061612,0.860576923076923,0.8461538461538461,0.8476190476190476,0.8461538461538461,0.8173076923076923,0.8173076923076923,0.8173076923076923
4,rfc,20,0.8653846153846154,0.8715596330275229,0.8653846153846153,0.8413461538461539,0.8465116279069766,0.8413461538461539,0.8557692307692307,0.8636363636363636,0.8557692307692308,0.8269230769230769,0.8269230769230769,0.8269230769230769
5,rfc,20,0.8894230769230769,0.8899521531100478,0.8894230769230769,0.8990384615384616,0.8975609756097561,0.8990384615384615,0.9086538461538461,0.9073170731707317,0.9086538461538461,0.8413461538461539,0.8358208955223881,0.8413461538461539
6,rfc,20,0.8269230769230769,0.834862385321101,0.826923076923077,0.8365384615384616,0.8468468468468469,0.8365384615384615,0.8269230769230769,0.8363636363636363,0.8269230769230769,0.8028846153846154,0.807511737089202,0.8028846153846154
7,rfc,20,0.8653846153846154,0.8703703703703703,0.8653846153846153,0.8798076923076923,0.8847926267281105,0.8798076923076924,0.8605769230769231,0.8651162790697674,0.860576923076923,0.8028846153846154,0.8093023255813953,0.8028846153846154
8,rfc,20,0.8701923076923077,0.8755760368663594,0.8701923076923076,0.8653846153846154,0.8691588785046728,0.8653846153846154,0.8701923076923077,0.8755760368663594,0.8701923076923076,0.8173076923076923,0.8155339805825242,0.8173076923076923
9,rfc,20,0.8317307692307693,0.8430493273542601,0.8317307692307692,0.8413461538461539,0.8493150684931506,0.8413461538461539,0.8557692307692307,0.8623853211009175,0.8557692307692308,0.7980769230769231,0.7961165048543688,0.798076923076923
10,rfc,20,0.875,0.8761904761904762,0.875,0.8701923076923077,0.8669950738916256,0.8701923076923078,0.875,0.8712871287128713,0.875,0.8028846153846154,0.7939698492462313,0.8028846153846154
1,svc,20,0.8269230769230769,0.8269230769230769,0.8269230769230769,0.8269230769230769,0.825242718446602,0.8269230769230769,0.8221153846153846,0.821256038647343,0.8221153846153846,0.8413461538461539,0.8405797101449275,0.8413461538461539
2,svc,20,0.8269230769230769,0.825242718446602,0.8269230769230769,0.8317307692307693,0.8309178743961353,0.8317307692307693,0.8317307692307693,0.8309178743961353,0.8317307692307693,0.8317307692307693,0.8258706467661692,0.8317307692307693
3,svc,20,0.8076923076923077,0.8165137614678899,0.8076923076923077,0.8076923076923077,0.8148148148148148,0.8076923076923077,0.8076923076923077,0.8148148148148148,0.8076923076923077,0.8173076923076923,0.8224299065420562,0.8173076923076924
4,svc,20,0.8173076923076923,0.8256880733944955,0.8173076923076923,0.8221153846153846,0.8262910798122065,0.8221153846153847,0.8125,0.8219178082191783,0.8125,0.8509615384615384,0.8502415458937198,0.8509615384615385
5,svc,20,0.8653846153846154,0.8613861386138615,0.8653846153846155,0.8413461538461539,0.8405797101449275,0.8413461538461539,0.8557692307692307,0.8514851485148514,0.8557692307692307,0.8605769230769231,0.8599033816425121,0.8605769230769231
6,svc,20,0.7596153846153846,0.7747747747747747,0.7596153846153846,0.7692307692307693,0.7857142857142856,0.7692307692307693,0.7644230769230769,0.780269058295964,0.764423076923077,0.7788461538461539,0.7964601769911505,0.7788461538461539
7,svc,20,0.7884615384615384,0.794392523364486,0.7884615384615384,0.7932692307692307,0.7981220657276996,0.7932692307692307,0.7932692307692307,0.7981220657276996,0.7932692307692307,0.8173076923076923,0.824074074074074,0.8173076923076924
8,svc,20,0.8317307692307693,0.8309178743961353,0.8317307692307693,0.8269230769230769,0.8269230769230769,0.8269230769230769,0.8365384615384616,0.8365384615384616,0.8365384615384617,0.8461538461538461,0.8461538461538461,0.8461538461538461
9,svc,20,0.8028846153846154,0.8110599078341013,0.8028846153846154,0.7980769230769231,0.7999999999999999,0.798076923076923,0.8125,0.8202764976958524,0.8125,0.8076923076923077,0.8130841121495327,0.8076923076923077
10,svc,20,0.8365384615384616,0.8380952380952382,0.8365384615384616,0.8413461538461539,0.8405797101449275,0.8413461538461539,0.8317307692307693,0.8325358851674641,0.8317307692307692,0.8365384615384616,0.8349514563106797,0.8365384615384616
1,xgbc,20,0.8605769230769231,0.8585365853658536,0.8605769230769231,0.8798076923076923,0.8803827751196172,0.8798076923076923,0.8413461538461539,0.8390243902439023,0.8413461538461539,0.8317307692307693,0.8309178743961353,0.8317307692307693
2,xgbc,20,0.8605769230769231,0.8571428571428572,0.8605769230769231,0.8701923076923077,0.8656716417910447,0.8701923076923078,0.875,0.8725490196078431,0.8750000000000001,0.8365384615384616,0.826530612244898,0.8365384615384616
3,xgbc,20,0.8557692307692307,0.854368932038835,0.8557692307692308,0.8413461538461539,0.8421052631578948,0.841346153846154,0.8509615384615384,0.8516746411483254,0.8509615384615385,0.8028846153846154,0.807511737089202,0.8028846153846154
4,xgbc,20,0.8653846153846154,0.8679245283018868,0.8653846153846154,0.8509615384615384,0.8502415458937198,0.8509615384615385,0.8365384615384616,0.8425925925925926,0.8365384615384616,0.8365384615384616,0.8380952380952382,0.8365384615384616
5,xgbc,20,0.8942307692307693,0.8962264150943395,0.8942307692307692,0.875,0.8725490196078431,0.8750000000000001,0.8942307692307693,0.8952380952380953,0.8942307692307692,0.8605769230769231,0.8571428571428572,0.8605769230769231
6,xgbc,20,0.8221153846153846,0.8294930875576038,0.8221153846153846,0.8269230769230769,0.830188679245283,0.826923076923077,0.8317307692307693,0.8387096774193548,0.8317307692307692,0.8125,0.8219178082191783,0.8125
7,xgbc,20,0.8605769230769231,0.8651162790697674,0.860576923076923,0.8605769230769231,0.8599033816425121,0.8605769230769231,0.8509615384615384,0.8558139534883721,0.8509615384615384,0.8076923076923077,0.8113207547169811,0.8076923076923076
8,xgbc,20,0.8605769230769231,0.8625592417061612,0.860576923076923,0.8557692307692307,0.8571428571428571,0.8557692307692308,0.8653846153846154,0.8666666666666667,0.8653846153846155,0.8413461538461539,0.8374384236453203,0.8413461538461539
9,xgbc,20,0.8221153846153846,0.8310502283105022,0.8221153846153845,0.8413461538461539,0.8479262672811061,0.841346153846154,0.8461538461538461,0.8490566037735849,0.8461538461538461,0.8028846153846154,0.7960199004975124,0.8028846153846154
10,xgbc,20,0.8365384615384616,0.8300000000000001,0.8365384615384616,0.8557692307692307,0.85,0.8557692307692307,0.8269230769230769,0.8200000000000001,0.826923076923077,0.8173076923076923,0.8173076923076923,0.8173076923076923
1,lr,30,0.8173076923076923,0.8118811881188118,0.8173076923076923,0.8221153846153846,0.8177339901477833,0.8221153846153846,0.8221153846153846,0.8177339901477833,0.8221153846153846,0.8221153846153846,0.8159203980099502,0.8221153846153846
2,lr,30,0.8173076923076923,0.8118811881188118,0.8173076923076923,0.8365384615384616,0.8300000000000001,0.8365384615384616,0.8365384615384616,0.8300000000000001,0.8365384615384616,0.8317307692307693,0.8258706467661692,0.8317307692307693
3,lr,30,0.8076923076923077,0.8058252427184466,0.8076923076923077,0.7932692307692307,0.7942583732057416,0.7932692307692308,0.7932692307692307,0.7942583732057416,0.7932692307692308,0.8028846153846154,0.8019323671497586,0.8028846153846154
4,lr,30,0.8317307692307693,0.8275862068965517,0.8317307692307694,0.8173076923076923,0.8155339805825242,0.8173076923076923,0.8173076923076923,0.8155339805825242,0.8173076923076923,0.8173076923076923,0.8155339805825242,0.8173076923076923
5,lr,30,0.8509615384615384,0.8426395939086294,0.8509615384615384,0.8557692307692307,0.8484848484848485,0.8557692307692307,0.8557692307692307,0.8484848484848485,0.8557692307692307,0.8605769230769231,0.852791878172589,0.8605769230769231
6,lr,30,0.7932692307692307,0.7981220657276996,0.7932692307692307,0.7884615384615384,0.7924528301886792,0.7884615384615384,0.7836538461538461,0.7887323943661972,0.7836538461538461,0.7980769230769231,0.8037383177570092,0.7980769230769229
7,lr,30,0.7980769230769231,0.7999999999999999,0.798076923076923,0.7836538461538461,0.7867298578199052,0.7836538461538461,0.7740384615384616,0.7793427230046949,0.7740384615384616,0.7932692307692307,0.7962085308056873,0.7932692307692308
8,lr,30,0.8076923076923077,0.8058252427184466,0.8076923076923077,0.8173076923076923,0.8155339805825242,0.8173076923076923,0.8173076923076923,0.8137254901960785,0.8173076923076924,0.8173076923076923,0.8155339805825242,0.8173076923076923
9,lr,30,0.8028846153846154,0.8019323671497586,0.8028846153846154,0.8076923076923077,0.801980198019802,0.8076923076923077,0.8028846153846154,0.7980295566502463,0.8028846153846153,0.8076923076923077,0.8058252427184466,0.8076923076923077
10,lr,30,0.8221153846153846,0.8177339901477833,0.8221153846153846,0.8365384615384616,0.8333333333333334,0.8365384615384616,0.8269230769230769,0.821782178217822,0.826923076923077,0.8221153846153846,0.8177339901477833,0.8221153846153846
1,rfc,30,0.8701923076923077,0.8732394366197184,0.8701923076923077,0.8557692307692307,0.8584905660377359,0.8557692307692308,0.8653846153846154,0.8666666666666667,0.8653846153846155,0.8605769230769231,0.8612440191387559,0.8605769230769231
2,rfc,30,0.8846153846153846,0.883495145631068,0.8846153846153846,0.8701923076923077,0.8669950738916256,0.8701923076923078,0.8846153846153846,0.8867924528301887,0.8846153846153847,0.8028846153846154,0.7980295566502463,0.8028846153846153
3,rfc,30,0.8557692307692307,0.8598130841121494,0.8557692307692306,0.8317307692307693,0.8387096774193548,0.8317307692307692,0.8557692307692307,0.8598130841121494,0.8557692307692306,0.8365384615384616,0.8425925925925926,0.8365384615384616
4,rfc,30,0.875,0.8796296296296297,0.8749999999999999,0.8461538461538461,0.8504672897196263,0.8461538461538461,0.8509615384615384,0.8571428571428571,0.8509615384615384,0.8269230769230769,0.8285714285714286,0.826923076923077
5,rfc,30,0.9038461538461539,0.9038461538461539,0.9038461538461537,0.8942307692307693,0.8942307692307693,0.8942307692307693,0.8798076923076923,0.878048780487805,0.8798076923076923,0.8701923076923077,0.8682926829268293,0.8701923076923077
6,rfc,30,0.8173076923076923,0.8272727272727273,0.8173076923076923,0.8317307692307693,0.8416289592760181,0.8317307692307692,0.8125,0.8219178082191783,0.8125,0.8028846153846154,0.8093023255813953,0.8028846153846154
7,rfc,30,0.875,0.8807339449541285,0.8749999999999999,0.8701923076923077,0.8744186046511627,0.8701923076923077,0.8653846153846154,0.8715596330275229,0.8653846153846153,0.8125,0.8202764976958524,0.8125
8,rfc,30,0.8894230769230769,0.8940092165898617,0.8894230769230769,0.8653846153846154,0.8727272727272727,0.8653846153846154,0.8701923076923077,0.8744186046511627,0.8701923076923077,0.8653846153846154,0.8640776699029126,0.8653846153846154
9,rfc,30,0.8413461538461539,0.852017937219731,0.8413461538461537,0.8365384615384616,0.8468468468468469,0.8365384615384615,0.8317307692307693,0.8416289592760181,0.8317307692307692,0.8076923076923077,0.8095238095238094,0.8076923076923077
10,rfc,30,0.8701923076923077,0.8695652173913043,0.8701923076923077,0.8894230769230769,0.8878048780487806,0.889423076923077,0.8701923076923077,0.8695652173913043,0.8701923076923077,0.8173076923076923,0.8118811881188118,0.8173076923076923
1,svc,30,0.8221153846153846,0.821256038647343,0.8221153846153846,0.8269230769230769,0.825242718446602,0.8269230769230769,0.8269230769230769,0.825242718446602,0.8269230769230769,0.8413461538461539,0.8405797101449275,0.8413461538461539
2,svc,30,0.8317307692307693,0.8292682926829268,0.8317307692307693,0.8317307692307693,0.8309178743961353,0.8317307692307693,0.8317307692307693,0.8309178743961353,0.8317307692307693,0.8365384615384616,0.8316831683168318,0.8365384615384616
3,svc,30,0.8125,0.8186046511627907,0.8125,0.8028846153846154,0.8093023255813953,0.8028846153846154,0.8028846153846154,0.8093023255813953,0.8028846153846154,0.8173076923076923,0.8224299065420562,0.8173076923076924
4,svc,30,0.8269230769230769,0.8317757009345793,0.826923076923077,0.8221153846153846,0.8262910798122065,0.8221153846153847,0.8269230769230769,0.830188679245283,0.826923076923077,0.8509615384615384,0.8502415458937198,0.8509615384615385
5,svc,30,0.8461538461538461,0.8431372549019608,0.8461538461538463,0.8413461538461539,0.8405797101449275,0.8413461538461539,0.8413461538461539,0.8405797101449275,0.8413461538461539,0.8701923076923077,0.8695652173913043,0.8701923076923077
6,svc,30,0.7740384615384616,0.7892376681614349,0.7740384615384615,0.7644230769230769,0.780269058295964,0.764423076923077,0.7692307692307693,0.7857142857142856,0.7692307692307693,0.7932692307692307,0.8071748878923767,0.7932692307692308
7,svc,30,0.7980769230769231,0.8055555555555556,0.7980769230769231,0.7932692307692307,0.7981220657276996,0.7932692307692307,0.7980769230769231,0.8018867924528303,0.798076923076923,0.8269230769230769,0.8333333333333334,0.826923076923077
8,svc,30,0.8413461538461539,0.8421052631578948,0.841346153846154,0.8269230769230769,0.8269230769230769,0.8269230769230769,0.8365384615384616,0.8365384615384616,0.8365384615384617,0.8557692307692307,0.854368932038835,0.8557692307692308
9,svc,30,0.8028846153846154,0.8056872037914692,0.8028846153846154,0.7980769230769231,0.7999999999999999,0.798076923076923,0.7980769230769231,0.7999999999999999,0.798076923076923,0.8076923076923077,0.8130841121495327,0.8076923076923077
10,svc,30,0.8269230769230769,0.8269230769230769,0.8269230769230769,0.8413461538461539,0.8405797101449275,0.8413461538461539,0.8365384615384616,0.8365384615384616,0.8365384615384617,0.8461538461538461,0.8431372549019608,0.8461538461538463
1,xgbc,30,0.8605769230769231,0.8612440191387559,0.8605769230769231,0.875,0.8761904761904762,0.875,0.8846153846153846,0.8857142857142858,0.8846153846153846,0.8509615384615384,0.8502415458937198,0.8509615384615385
2,xgbc,30,0.8557692307692307,0.8529411764705882,0.8557692307692308,0.8509615384615384,0.8472906403940886,0.8509615384615384,0.8798076923076923,0.878048780487805,0.8798076923076923,0.8221153846153846,0.8121827411167513,0.8221153846153846
3,xgbc,30,0.8557692307692307,0.8557692307692307,0.8557692307692308,0.8413461538461539,0.8436018957345972,0.8413461538461537,0.8365384615384616,0.8380952380952382,0.8365384615384616,0.8269230769230769,0.8317757009345793,0.826923076923077
4,xgbc,30,0.8557692307692307,0.8557692307692307,0.8557692307692308,0.8365384615384616,0.8365384615384616,0.8365384615384617,0.8365384615384616,0.8380952380952382,0.8365384615384616,0.8221153846153846,0.8246445497630331,0.8221153846153847
5,xgbc,30,0.9182692307692307,0.919431279620853,0.9182692307692308,0.875,0.8725490196078431,0.8750000000000001,0.8701923076923077,0.8682926829268293,0.8701923076923077,0.8557692307692307,0.8514851485148514,0.8557692307692307
6,xgbc,30,0.8317307692307693,0.8372093023255813,0.8317307692307694,0.8413461538461539,0.8465116279069766,0.8413461538461539,0.8413461538461539,0.8436018957345972,0.8413461538461537,0.7980769230769231,0.8018867924528303,0.798076923076923
7,xgbc,30,0.8509615384615384,0.8530805687203792,0.8509615384615385,0.8653846153846154,0.8666666666666667,0.8653846153846155,0.8269230769230769,0.8285714285714286,0.826923076923077,0.8221153846153846,0.8229665071770335,0.8221153846153846
8,xgbc,30,0.8798076923076923,0.8837209302325582,0.8798076923076923,0.8701923076923077,0.8732394366197184,0.8701923076923077,0.8701923076923077,0.8682926829268293,0.8701923076923077,0.8365384615384616,0.8365384615384616,0.8365384615384617
9,xgbc,30,0.7980769230769231,0.8018867924528303,0.798076923076923,0.8317307692307693,0.8387096774193548,0.8317307692307692,0.8365384615384616,0.8425925925925926,0.8365384615384616,0.8125,0.8078817733990148,0.8124999999999999
10,xgbc,30,0.8509615384615384,0.8472906403940886,0.8509615384615384,0.8653846153846154,0.8627450980392156,0.8653846153846154,0.8653846153846154,0.8640776699029126,0.8653846153846154,0.8269230769230769,0.8285714285714286,0.826923076923077
