samples,models,percentiles,mi_accuracy,mi_f1_score,mi_auc,mrmr_accuracy,mrmr_f1_score,mrmr_auc,mi_mrmr_accuracy,mi_mrmr_f1_score,mi_mrmr_auc,pca_accuracy,pca_f1_score,pca_auc,mi_params,mrmr_params,mi_mrmr_params,pca_params
1,rfc,10,0.8520900321543409,0.8571428571428572,0.8522125723738627,0.8617363344051447,0.866043613707165,0.861848635235732,0.8327974276527331,0.8375,0.8328990901571547,0.7942122186495176,0.8072289156626505,0.7944375516956163,"{'max_depth': 3, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
2,rfc,10,0.8585209003215434,0.8633540372670807,0.8586435070306038,0.8681672025723473,0.8738461538461538,0.8683209263854424,0.8360128617363344,0.8411214953271028,0.8361248966087677,0.797427652733119,0.8085106382978723,0.7976220016542598,"{'max_depth': 3, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 50}"
3,rfc,10,0.8392282958199357,0.84472049689441,0.8393507030603805,0.8681672025723473,0.8738461538461538,0.8683209263854424,0.8456591639871383,0.8481012658227848,0.8457196029776675,0.7781350482315113,0.7927927927927928,0.7783705541770057,"{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 10, 'n_estimators': 50}"
4,rfc,10,0.864951768488746,0.8695652173913042,0.8650744416873449,0.864951768488746,0.8703703703703703,0.8650951199338296,0.8585209003215434,0.8633540372670807,0.8586435070306038,0.7909967845659164,0.8036253776435045,0.7912117452440033,"{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
5,rfc,10,0.842443729903537,0.8454258675078864,0.8425144747725393,0.8617363344051447,0.8668730650154799,0.8618693134822167,0.8295819935691319,0.8348909657320872,0.8296939619520265,0.7942122186495176,0.806060606060606,0.7944168734491315,"{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
6,rfc,10,0.8617363344051447,0.8668730650154799,0.8618693134822167,0.8681672025723473,0.8738461538461538,0.8683209263854424,0.8585209003215434,0.8625,0.858622828784119,0.7877813504823151,0.8012048192771084,0.7880066170388751,"{'max_depth': 3, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 100}"
7,rfc,10,0.8617363344051447,0.8676923076923077,0.8618899917287014,0.864951768488746,0.8687499999999999,0.8650537634408602,0.8553054662379421,0.8615384615384616,0.8554590570719603,0.7845659163987139,0.7951070336391437,0.7847394540942929,"{'max_depth': 3, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 100}"
8,rfc,10,0.8617363344051447,0.866043613707165,0.861848635235732,0.8617363344051447,0.866043613707165,0.861848635235732,0.8585209003215434,0.8633540372670807,0.8586435070306038,0.797427652733119,0.8085106382978723,0.7976220016542598,"{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
9,rfc,10,0.8681672025723473,0.8730650154798761,0.8683002481389577,0.8617363344051447,0.8668730650154799,0.8618693134822167,0.8392282958199357,0.8456790123456791,0.8393713813068652,0.7845659163987139,0.7987987987987989,0.7848014888337469,"{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 100}"
10,rfc,10,0.8681672025723473,0.8746177370030581,0.8683416046319272,0.864951768488746,0.8695652173913042,0.8650744416873449,0.8553054662379421,0.8615384615384616,0.8554590570719603,0.7942122186495176,0.806060606060606,0.7944168734491315,"{'max_depth': 3, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 10, 'n_estimators': 100}"
1,svc,10,0.8360128617363344,0.8411214953271028,0.8361248966087677,0.8360128617363344,0.8401253918495297,0.8361042183622829,0.8135048231511254,0.8164556962025317,0.813564929693962,0.8006430868167203,0.8143712574850299,0.800889164598842,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'linear'}","{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}"
2,svc,10,0.8070739549839229,0.8170731707317073,0.807258064516129,0.8360128617363344,0.8401253918495297,0.8361042183622829,0.8135048231511254,0.8164556962025317,0.813564929693962,0.8006430868167203,0.8143712574850299,0.800889164598842,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'linear'}","{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}"
3,svc,10,0.8070739549839229,0.8076923076923077,0.8070926385442514,0.8360128617363344,0.8401253918495297,0.8361042183622829,0.8135048231511254,0.8164556962025317,0.813564929693962,0.8006430868167203,0.8143712574850299,0.800889164598842,"{'C': 100, 'gamma': 'auto', 'kernel': 'linear'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'linear'}","{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}"
4,svc,10,0.8263665594855305,0.8343558282208589,0.8265301902398677,0.8360128617363344,0.8401253918495297,0.8361042183622829,0.8167202572347267,0.8246153846153845,0.8168734491315135,0.8006430868167203,0.8143712574850299,0.800889164598842,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}"
5,svc,10,0.8070739549839229,0.8076923076923077,0.8070926385442514,0.8360128617363344,0.8401253918495297,0.8361042183622829,0.8135048231511254,0.8164556962025317,0.813564929693962,0.8006430868167203,0.8143712574850299,0.800889164598842,"{'C': 100, 'gamma': 'auto', 'kernel': 'linear'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'linear'}","{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}"
6,svc,10,0.8231511254019293,0.8318042813455657,0.8233250620347394,0.8360128617363344,0.8401253918495297,0.8361042183622829,0.8167202572347267,0.8246153846153845,0.8168734491315135,0.8006430868167203,0.8143712574850299,0.800889164598842,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}"
7,svc,10,0.8295819935691319,0.836923076923077,0.8297353184449959,0.8360128617363344,0.8401253918495297,0.8361042183622829,0.8263665594855305,0.8333333333333334,0.8265095119933831,0.8006430868167203,0.8143712574850299,0.800889164598842,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}"
8,svc,10,0.8102893890675241,0.8206686930091186,0.810483870967742,0.8360128617363344,0.8401253918495297,0.8361042183622829,0.8167202572347267,0.8246153846153845,0.8168734491315135,0.8006430868167203,0.8143712574850299,0.800889164598842,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}"
9,svc,10,0.842443729903537,0.8463949843260188,0.8425351530190239,0.8360128617363344,0.8401253918495297,0.8361042183622829,0.8135048231511254,0.8164556962025317,0.813564929693962,0.8006430868167203,0.8143712574850299,0.800889164598842,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'linear'}","{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}"
10,svc,10,0.8327974276527331,0.8385093167701865,0.8329197684036395,0.8360128617363344,0.8401253918495297,0.8361042183622829,0.819935691318328,0.821656050955414,0.8199751861042184,0.8006430868167203,0.8143712574850299,0.800889164598842,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}","{'C': 10, 'gamma': 'auto', 'kernel': 'linear'}","{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}"
1,xgbc,10,0.8681672025723473,0.8753799392097265,0.8683622828784121,0.8520900321543409,0.8544303797468354,0.8521505376344087,0.8520900321543409,0.8553459119496855,0.8521712158808933,0.7909967845659164,0.8012232415902141,0.791170388751034,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 100}"
2,xgbc,10,0.8745980707395499,0.8807339449541285,0.8747725392886683,0.8520900321543409,0.8544303797468354,0.8521505376344087,0.8520900321543409,0.8553459119496855,0.8521712158808933,0.7942122186495176,0.8048780487804877,0.7943961952026468,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 100}"
3,xgbc,10,0.8456591639871383,0.85,0.8457609594706369,0.8520900321543409,0.8544303797468354,0.8521505376344087,0.8520900321543409,0.8553459119496855,0.8521712158808933,0.7877813504823151,0.7975460122699387,0.7879445822994211,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 100}"
4,xgbc,10,0.8520900321543409,0.8580246913580247,0.8522332506203474,0.8520900321543409,0.8544303797468354,0.8521505376344087,0.8553054662379421,0.8589341692789969,0.8553970223325061,0.797427652733119,0.8061538461538462,0.7975806451612903,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}"
5,xgbc,10,0.8456591639871383,0.85,0.8457609594706369,0.8520900321543409,0.8544303797468354,0.8521505376344087,0.8520900321543409,0.8553459119496855,0.8521712158808933,0.8038585209003215,0.8123076923076924,0.8040115798180314,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 100}"
6,xgbc,10,0.8681672025723473,0.8753799392097265,0.8683622828784121,0.8520900321543409,0.8544303797468354,0.8521505376344087,0.8553054662379421,0.8589341692789969,0.8553970223325061,0.7942122186495176,0.8048780487804877,0.7943961952026468,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}"
7,xgbc,10,0.8713826366559485,0.8780487804878049,0.8715674110835402,0.8520900321543409,0.8544303797468354,0.8521505376344087,0.8745980707395499,0.8792569659442724,0.8747311827956988,0.797427652733119,0.8108108108108107,0.7976633581472292,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}"
8,xgbc,10,0.864951768488746,0.8695652173913042,0.8650744416873449,0.8520900321543409,0.8544303797468354,0.8521505376344087,0.8553054662379421,0.8589341692789969,0.8553970223325061,0.7717041800643086,0.778816199376947,0.7718155500413566,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 10, 'n_estimators': 100}"
9,xgbc,10,0.8713826366559485,0.8780487804878049,0.8715674110835402,0.8520900321543409,0.8544303797468354,0.8521505376344087,0.8520900321543409,0.8553459119496855,0.8521712158808933,0.7942122186495176,0.8024691358024693,0.7943548387096775,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 50}"
10,xgbc,10,0.8681672025723473,0.8753799392097265,0.8683622828784121,0.8520900321543409,0.8544303797468354,0.8521505376344087,0.8617363344051447,0.8668730650154799,0.8618693134822167,0.7781350482315113,0.7850467289719626,0.7782464846980977,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 10, 'n_estimators': 100}"
1,lgbm,10,0.8617363344051447,0.8668730650154799,0.8618693134822167,0.8553054662379421,0.8589341692789969,0.8553970223325061,0.8327974276527331,0.8385093167701865,0.8329197684036395,0.7909967845659164,0.8048048048048047,0.7912324234904881,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}"
2,lgbm,10,0.8617363344051447,0.8668730650154799,0.8618693134822167,0.8553054662379421,0.8589341692789969,0.8553970223325061,0.8327974276527331,0.8385093167701865,0.8329197684036395,0.7813504823151125,0.7926829268292683,0.7815343258891646,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100}"
3,lgbm,10,0.8456591639871383,0.85,0.8457609594706369,0.8553054662379421,0.8589341692789969,0.8553970223325061,0.8327974276527331,0.8385093167701865,0.8329197684036395,0.7942122186495176,0.8024691358024693,0.7943548387096775,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100}"
4,lgbm,10,0.8713826366559485,0.8780487804878049,0.8715674110835402,0.8553054662379421,0.8589341692789969,0.8553970223325061,0.8553054662379421,0.8580441640378549,0.8553763440860216,0.8070739549839229,0.8203592814371258,0.8073200992555831,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 50}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}"
5,lgbm,10,0.8456591639871383,0.85,0.8457609594706369,0.8553054662379421,0.8589341692789969,0.8553970223325061,0.8327974276527331,0.8385093167701865,0.8329197684036395,0.7942122186495176,0.8024691358024693,0.7943548387096775,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100}"
6,lgbm,10,0.8681672025723473,0.8722741433021808,0.8682795698924732,0.8553054662379421,0.8589341692789969,0.8553970223325061,0.8553054662379421,0.8580441640378549,0.8553763440860216,0.7942122186495176,0.8083832335329341,0.7944582299421009,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50}"
7,lgbm,10,0.864951768488746,0.871951219512195,0.865136476426799,0.8553054662379421,0.8589341692789969,0.8553970223325061,0.8681672025723473,0.8746177370030581,0.8683416046319272,0.7877813504823151,0.8,0.7879859387923904,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 10}","{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}"
8,lgbm,10,0.864951768488746,0.8703703703703703,0.8650951199338296,0.8553054662379421,0.8589341692789969,0.8553970223325061,0.8553054662379421,0.8580441640378549,0.8553763440860216,0.797427652733119,0.8108108108108107,0.7976633581472292,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}"
9,lgbm,10,0.864951768488746,0.8695652173913042,0.8650744416873449,0.8553054662379421,0.8589341692789969,0.8553970223325061,0.8327974276527331,0.8385093167701865,0.8329197684036395,0.7909967845659164,0.8048048048048047,0.7912324234904881,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}"
10,lgbm,10,0.8585209003215434,0.8633540372670807,0.8586435070306038,0.8553054662379421,0.8589341692789969,0.8553970223325061,0.8520900321543409,0.8580246913580247,0.8522332506203474,0.7909967845659164,0.8048048048048047,0.7912324234904881,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50}"
1,lr,20,0.8520900321543409,0.8525641025641025,0.8521091811414392,0.8231511254019293,0.8264984227129337,0.823221670802316,0.8360128617363344,0.8391167192429022,0.8360835401157981,0.8263665594855305,0.829113924050633,0.8264267990074442,"{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
2,lr,20,0.8327974276527331,0.8322580645161292,0.8327956989247312,0.8231511254019293,0.8264984227129337,0.823221670802316,0.819935691318328,0.8205128205128205,0.8199545078577336,0.8263665594855305,0.829113924050633,0.8264267990074442,"{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
3,lr,20,0.8520900321543409,0.8516129032258064,0.8520885028949544,0.8231511254019293,0.8264984227129337,0.823221670802316,0.842443729903537,0.8454258675078864,0.8425144747725393,0.8263665594855305,0.829113924050633,0.8264267990074442,"{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
4,lr,20,0.8456591639871383,0.8481012658227848,0.8457196029776675,0.8231511254019293,0.8264984227129337,0.823221670802316,0.8360128617363344,0.8391167192429022,0.8360835401157981,0.8263665594855305,0.829113924050633,0.8264267990074442,"{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
5,lr,20,0.8520900321543409,0.8506493506493505,0.85206782464847,0.8231511254019293,0.8264984227129337,0.823221670802316,0.8327974276527331,0.8354430379746834,0.8328577336641853,0.8263665594855305,0.829113924050633,0.8264267990074442,"{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
6,lr,20,0.8231511254019293,0.8264984227129337,0.823221670802316,0.8231511254019293,0.8264984227129337,0.823221670802316,0.8135048231511254,0.8141025641025641,0.8135235732009927,0.8263665594855305,0.829113924050633,0.8264267990074442,"{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
7,lr,20,0.8520900321543409,0.8544303797468354,0.8521505376344087,0.8231511254019293,0.8264984227129337,0.823221670802316,0.8456591639871383,0.8490566037735848,0.8457402812241522,0.8263665594855305,0.829113924050633,0.8264267990074442,"{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
8,lr,20,0.8488745980707395,0.8517350157728707,0.8489454094292803,0.8231511254019293,0.8264984227129337,0.823221670802316,0.842443729903537,0.8444444444444443,0.8424937965260545,0.8263665594855305,0.829113924050633,0.8264267990074442,"{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
9,lr,20,0.842443729903537,0.8403908794788274,0.8424110835401157,0.8231511254019293,0.8264984227129337,0.823221670802316,0.819935691318328,0.821656050955414,0.8199751861042184,0.8263665594855305,0.829113924050633,0.8264267990074442,"{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
10,lr,20,0.8392282958199357,0.8397435897435899,0.8392473118279571,0.8231511254019293,0.8264984227129337,0.823221670802316,0.819935691318328,0.821656050955414,0.8199751861042184,0.8263665594855305,0.829113924050633,0.8264267990074442,"{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
1,rfc,20,0.8745980707395499,0.8807339449541285,0.8747725392886683,0.8617363344051447,0.8676923076923077,0.8618899917287014,0.8681672025723473,0.8738461538461538,0.8683209263854424,0.8006430868167203,0.80625,0.8007444168734491,"{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
2,rfc,20,0.8617363344051447,0.8700906344410877,0.8619520264681557,0.8713826366559485,0.8773006134969324,0.8715467328370554,0.864951768488746,0.8711656441717792,0.8651157981803143,0.8135048231511254,0.81875,0.8136062861869314,"{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
3,rfc,20,0.8745980707395499,0.8807339449541285,0.8747725392886683,0.864951768488746,0.8734939759036144,0.8651778329197685,0.8713826366559485,0.8773006134969324,0.8715467328370554,0.8167202572347267,0.8201892744479494,0.816790736145575,"{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 50}"
