samples,models,percentiles,mi_accuracy,mi_f1_score,mi_auc,mrmr_accuracy,mrmr_f1_score,mrmr_auc,mi_mrmr_accuracy,mi_mrmr_f1_score,mi_mrmr_auc,pca_accuracy,pca_f1_score,pca_auc,mi_params,mrmr_params,mi_mrmr_params,pca_params
4,rfc,20,0.8894230769230769,0.8909952606635071,0.8894230769230769,0.8798076923076923,0.8826291079812206,0.8798076923076923,0.8894230769230769,0.8899521531100478,0.8894230769230769,0.8365384615384616,0.8333333333333334,0.8365384615384616,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
5,rfc,20,0.8894230769230769,0.8909952606635071,0.8894230769230769,0.8846153846153846,0.8878504672897196,0.8846153846153847,0.8846153846153846,0.8857142857142858,0.8846153846153846,0.8269230769230769,0.8235294117647058,0.8269230769230769,"{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
6,rfc,20,0.875,0.8785046728971962,0.8749999999999999,0.8798076923076923,0.881516587677725,0.8798076923076923,0.8798076923076923,0.8826291079812206,0.8798076923076923,0.8365384615384616,0.8349514563106797,0.8365384615384616,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
7,rfc,20,0.8701923076923077,0.8708133971291866,0.8701923076923077,0.8894230769230769,0.892018779342723,0.8894230769230769,0.8894230769230769,0.8909952606635071,0.8894230769230769,0.8365384615384616,0.8349514563106797,0.8365384615384616,"{'max_depth': 10, 'n_estimators': 10}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}"
8,rfc,20,0.8701923076923077,0.8732394366197184,0.8701923076923077,0.8894230769230769,0.8930232558139535,0.889423076923077,0.8846153846153846,0.8867924528301887,0.8846153846153847,0.8413461538461539,0.8390243902439023,0.8413461538461539,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
9,rfc,20,0.8942307692307693,0.8962264150943395,0.8942307692307692,0.8894230769230769,0.892018779342723,0.8894230769230769,0.8894230769230769,0.892018779342723,0.8894230769230769,0.8221153846153846,0.8229665071770335,0.8221153846153846,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}"
10,rfc,20,0.8942307692307693,0.8962264150943395,0.8942307692307692,0.8798076923076923,0.8826291079812206,0.8798076923076923,0.8846153846153846,0.8867924528301887,0.8846153846153847,0.8365384615384616,0.8365384615384616,0.8365384615384617,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
1,svc,20,0.8653846153846154,0.8613861386138615,0.8653846153846155,0.8509615384615384,0.8530805687203792,0.8509615384615385,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.8605769230769231,0.8599033816425121,0.8605769230769231,"{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}"
2,svc,20,0.8701923076923077,0.8656716417910447,0.8701923076923078,0.8509615384615384,0.8530805687203792,0.8509615384615385,0.875,0.87,0.875,0.8605769230769231,0.8599033816425121,0.8605769230769231,"{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}"
3,svc,20,0.8701923076923077,0.8669950738916256,0.8701923076923078,0.8509615384615384,0.8530805687203792,0.8509615384615385,0.8461538461538461,0.8476190476190476,0.8461538461538461,0.8605769230769231,0.8599033816425121,0.8605769230769231,"{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}"
4,svc,20,0.875,0.8725490196078431,0.8750000000000001,0.8509615384615384,0.8530805687203792,0.8509615384615385,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.8605769230769231,0.8599033816425121,0.8605769230769231,"{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}"
5,svc,20,0.8509615384615384,0.8472906403940886,0.8509615384615384,0.8509615384615384,0.8530805687203792,0.8509615384615385,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.8605769230769231,0.8599033816425121,0.8605769230769231,"{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}"
6,svc,20,0.8509615384615384,0.8472906403940886,0.8509615384615384,0.8509615384615384,0.8530805687203792,0.8509615384615385,0.8798076923076923,0.8756218905472636,0.8798076923076923,0.8605769230769231,0.8599033816425121,0.8605769230769231,"{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}"
7,svc,20,0.8605769230769231,0.8585365853658536,0.8605769230769231,0.8509615384615384,0.8530805687203792,0.8509615384615385,0.8461538461538461,0.8476190476190476,0.8461538461538461,0.8605769230769231,0.8599033816425121,0.8605769230769231,"{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}"
8,svc,20,0.8461538461538461,0.8476190476190476,0.8461538461538461,0.8509615384615384,0.8530805687203792,0.8509615384615385,0.8413461538461539,0.8465116279069766,0.8413461538461539,0.8605769230769231,0.8599033816425121,0.8605769230769231,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}"
9,svc,20,0.8653846153846154,0.8613861386138615,0.8653846153846155,0.8509615384615384,0.8530805687203792,0.8509615384615385,0.8509615384615384,0.8530805687203792,0.8509615384615385,0.8605769230769231,0.8599033816425121,0.8605769230769231,"{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}"
10,svc,20,0.8653846153846154,0.8627450980392156,0.8653846153846154,0.8509615384615384,0.8530805687203792,0.8509615384615385,0.875,0.87,0.875,0.8605769230769231,0.8599033816425121,0.8605769230769231,"{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}"
1,xgbc,20,0.8846153846153846,0.8867924528301887,0.8846153846153847,0.8605769230769231,0.8599033816425121,0.8605769230769231,0.8605769230769231,0.8585365853658536,0.8605769230769231,0.8173076923076923,0.8207547169811321,0.8173076923076925,"{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}"
2,xgbc,20,0.875,0.8761904761904762,0.875,0.8605769230769231,0.8599033816425121,0.8605769230769231,0.8846153846153846,0.8857142857142858,0.8846153846153846,0.8461538461538461,0.8476190476190476,0.8461538461538461,"{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 100}"
3,xgbc,20,0.8798076923076923,0.8803827751196172,0.8798076923076923,0.8605769230769231,0.8599033816425121,0.8605769230769231,0.8509615384615384,0.848780487804878,0.8509615384615385,0.8413461538461539,0.8421052631578948,0.841346153846154,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 100}"
4,xgbc,20,0.8942307692307693,0.8962264150943395,0.8942307692307692,0.8605769230769231,0.8599033816425121,0.8605769230769231,0.8605769230769231,0.8599033816425121,0.8605769230769231,0.8269230769230769,0.8285714285714286,0.826923076923077,"{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 50}"
5,xgbc,20,0.8798076923076923,0.8803827751196172,0.8798076923076923,0.8605769230769231,0.8599033816425121,0.8605769230769231,0.8605769230769231,0.8599033816425121,0.8605769230769231,0.8461538461538461,0.8461538461538461,0.8461538461538461,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 100}"
6,xgbc,20,0.8605769230769231,0.8599033816425121,0.8605769230769231,0.8605769230769231,0.8599033816425121,0.8605769230769231,0.8557692307692307,0.854368932038835,0.8557692307692308,0.8413461538461539,0.8421052631578948,0.841346153846154,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 100}"
7,xgbc,20,0.8894230769230769,0.8899521531100478,0.8894230769230769,0.8605769230769231,0.8599033816425121,0.8605769230769231,0.8605769230769231,0.8585365853658536,0.8605769230769231,0.8269230769230769,0.8269230769230769,0.8269230769230769,"{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 100}"
8,xgbc,20,0.8846153846153846,0.8857142857142858,0.8846153846153846,0.8605769230769231,0.8599033816425121,0.8605769230769231,0.8798076923076923,0.8803827751196172,0.8798076923076923,0.8461538461538461,0.8476190476190476,0.8461538461538461,"{'max_depth': 10, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 100}"
9,xgbc,20,0.9086538461538461,0.9107981220657276,0.9086538461538461,0.8605769230769231,0.8599033816425121,0.8605769230769231,0.8557692307692307,0.854368932038835,0.8557692307692308,0.8125,0.8115942028985508,0.8125,"{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 100}"
10,xgbc,20,0.8846153846153846,0.8857142857142858,0.8846153846153846,0.8605769230769231,0.8599033816425121,0.8605769230769231,0.8846153846153846,0.8857142857142858,0.8846153846153846,0.8461538461538461,0.8446601941747574,0.8461538461538463,"{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 10}","{'max_depth': 3, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 100}"
1,lgbm,20,0.8701923076923077,0.8708133971291866,0.8701923076923077,0.8701923076923077,0.8682926829268293,0.8701923076923077,0.8701923076923077,0.8695652173913043,0.8701923076923077,0.8413461538461539,0.8436018957345972,0.8413461538461537,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}"
2,lgbm,20,0.875,0.875,0.875,0.8701923076923077,0.8682926829268293,0.8701923076923077,0.8605769230769231,0.8585365853658536,0.8605769230769231,0.8365384615384616,0.8365384615384616,0.8365384615384617,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100}"
3,lgbm,20,0.8701923076923077,0.8695652173913043,0.8701923076923077,0.8701923076923077,0.8682926829268293,0.8701923076923077,0.8701923076923077,0.8695652173913043,0.8701923076923077,0.8317307692307693,0.8325358851674641,0.8317307692307692,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}"
4,lgbm,20,0.8846153846153846,0.8857142857142858,0.8846153846153846,0.8701923076923077,0.8682926829268293,0.8701923076923077,0.8701923076923077,0.8695652173913043,0.8701923076923077,0.8269230769230769,0.8269230769230769,0.8269230769230769,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}"
5,lgbm,20,0.875,0.875,0.875,0.8701923076923077,0.8682926829268293,0.8701923076923077,0.8605769230769231,0.8585365853658536,0.8605769230769231,0.8269230769230769,0.8285714285714286,0.826923076923077,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}"
6,lgbm,20,0.8798076923076923,0.8803827751196172,0.8798076923076923,0.8701923076923077,0.8682926829268293,0.8701923076923077,0.8557692307692307,0.8529411764705882,0.8557692307692308,0.8413461538461539,0.8421052631578948,0.841346153846154,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}"
7,lgbm,20,0.875,0.875,0.875,0.8701923076923077,0.8682926829268293,0.8701923076923077,0.8605769230769231,0.8585365853658536,0.8605769230769231,0.8413461538461539,0.8405797101449275,0.8413461538461539,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100}"
8,lgbm,20,0.8701923076923077,0.8682926829268293,0.8701923076923077,0.8701923076923077,0.8682926829268293,0.8701923076923077,0.8701923076923077,0.8682926829268293,0.8701923076923077,0.8365384615384616,0.8380952380952382,0.8365384615384616,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50}"
9,lgbm,20,0.8846153846153846,0.8846153846153846,0.8846153846153845,0.8701923076923077,0.8682926829268293,0.8701923076923077,0.8605769230769231,0.8585365853658536,0.8605769230769231,0.8317307692307693,0.8325358851674641,0.8317307692307692,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}"
10,lgbm,20,0.8942307692307693,0.8952380952380953,0.8942307692307692,0.8701923076923077,0.8682926829268293,0.8701923076923077,0.8605769230769231,0.8585365853658536,0.8605769230769231,0.8269230769230769,0.8269230769230769,0.8269230769230769,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}"
1,lr,30,0.8461538461538461,0.8431372549019608,0.8461538461538463,0.8509615384615384,0.845771144278607,0.8509615384615384,0.8509615384615384,0.848780487804878,0.8509615384615385,0.8509615384615384,0.8472906403940886,0.8509615384615384,"{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
2,lr,30,0.8557692307692307,0.8514851485148514,0.8557692307692307,0.8509615384615384,0.845771144278607,0.8509615384615384,0.8557692307692307,0.8514851485148514,0.8557692307692307,0.8509615384615384,0.8472906403940886,0.8509615384615384,"{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
3,lr,30,0.8605769230769231,0.8571428571428572,0.8605769230769231,0.8509615384615384,0.845771144278607,0.8509615384615384,0.8365384615384616,0.8333333333333334,0.8365384615384616,0.8509615384615384,0.8472906403940886,0.8509615384615384,"{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
4,lr,30,0.8557692307692307,0.854368932038835,0.8557692307692308,0.8509615384615384,0.845771144278607,0.8509615384615384,0.8461538461538461,0.8446601941747574,0.8461538461538463,0.8509615384615384,0.8472906403940886,0.8509615384615384,"{'C': 100, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
5,lr,30,0.8557692307692307,0.8529411764705882,0.8557692307692308,0.8509615384615384,0.845771144278607,0.8509615384615384,0.8413461538461539,0.8374384236453203,0.8413461538461539,0.8509615384615384,0.8472906403940886,0.8509615384615384,"{'C': 100, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
6,lr,30,0.8413461538461539,0.8374384236453203,0.8413461538461539,0.8509615384615384,0.845771144278607,0.8509615384615384,0.8413461538461539,0.8374384236453203,0.8413461538461539,0.8509615384615384,0.8472906403940886,0.8509615384615384,"{'C': 100, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
7,lr,30,0.8509615384615384,0.845771144278607,0.8509615384615384,0.8509615384615384,0.845771144278607,0.8509615384615384,0.8461538461538461,0.8446601941747574,0.8461538461538463,0.8509615384615384,0.8472906403940886,0.8509615384615384,"{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
8,lr,30,0.8509615384615384,0.848780487804878,0.8509615384615385,0.8509615384615384,0.845771144278607,0.8509615384615384,0.8365384615384616,0.8333333333333334,0.8365384615384616,0.8509615384615384,0.8472906403940886,0.8509615384615384,"{'C': 100, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
9,lr,30,0.8557692307692307,0.8514851485148514,0.8557692307692307,0.8509615384615384,0.845771144278607,0.8509615384615384,0.8413461538461539,0.8390243902439023,0.8413461538461539,0.8509615384615384,0.8472906403940886,0.8509615384615384,"{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
10,lr,30,0.8461538461538461,0.8415841584158416,0.8461538461538461,0.8509615384615384,0.845771144278607,0.8509615384615384,0.8365384615384616,0.8333333333333334,0.8365384615384616,0.8509615384615384,0.8472906403940886,0.8509615384615384,"{'C': 100, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 1000, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
1,rfc,30,0.8894230769230769,0.892018779342723,0.8894230769230769,0.8894230769230769,0.8940092165898617,0.8894230769230769,0.8894230769230769,0.892018779342723,0.8894230769230769,0.8413461538461539,0.8405797101449275,0.8413461538461539,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
2,rfc,30,0.8942307692307693,0.8962264150943395,0.8942307692307692,0.8846153846153846,0.8867924528301887,0.8846153846153847,0.8846153846153846,0.8878504672897196,0.8846153846153847,0.8365384615384616,0.8380952380952382,0.8365384615384616,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
3,rfc,30,0.8846153846153846,0.8867924528301887,0.8846153846153847,0.8653846153846154,0.8703703703703703,0.8653846153846153,0.875,0.8807339449541285,0.8749999999999999,0.8365384615384616,0.8349514563106797,0.8365384615384616,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
4,rfc,30,0.8942307692307693,0.897196261682243,0.8942307692307693,0.8701923076923077,0.872037914691943,0.8701923076923077,0.875,0.8796296296296297,0.8749999999999999,0.8413461538461539,0.8390243902439023,0.8413461538461539,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 10}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
5,rfc,30,0.8846153846153846,0.8867924528301887,0.8846153846153847,0.8846153846153846,0.888888888888889,0.8846153846153847,0.8798076923076923,0.881516587677725,0.8798076923076923,0.8269230769230769,0.8285714285714286,0.826923076923077,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
6,rfc,30,0.8846153846153846,0.8867924528301887,0.8846153846153847,0.8942307692307693,0.897196261682243,0.8942307692307693,0.8798076923076923,0.8826291079812206,0.8798076923076923,0.8317307692307693,0.8325358851674641,0.8317307692307692,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
7,rfc,30,0.8894230769230769,0.8930232558139535,0.889423076923077,0.8653846153846154,0.8691588785046728,0.8653846153846154,0.8653846153846154,0.8703703703703703,0.8653846153846153,0.8365384615384616,0.8380952380952382,0.8365384615384616,"{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 50}"
8,rfc,30,0.8894230769230769,0.892018779342723,0.8894230769230769,0.8798076923076923,0.8826291079812206,0.8798076923076923,0.8846153846153846,0.8867924528301887,0.8846153846153847,0.8173076923076923,0.8224299065420562,0.8173076923076924,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 5, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 50}"
9,rfc,30,0.8798076923076923,0.8826291079812206,0.8798076923076923,0.8653846153846154,0.8691588785046728,0.8653846153846154,0.8701923076923077,0.8755760368663594,0.8701923076923076,0.8317307692307693,0.8292682926829268,0.8317307692307693,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
10,rfc,30,0.8942307692307693,0.897196261682243,0.8942307692307693,0.8701923076923077,0.8744186046511627,0.8701923076923077,0.8846153846153846,0.888888888888889,0.8846153846153847,0.8413461538461539,0.8405797101449275,0.8413461538461539,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
1,svc,30,0.8461538461538461,0.8415841584158416,0.8461538461538461,0.8701923076923077,0.8656716417910447,0.8701923076923078,0.8413461538461539,0.8436018957345972,0.8413461538461537,0.8653846153846154,0.8640776699029126,0.8653846153846154,"{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}"
2,svc,30,0.8605769230769231,0.8571428571428572,0.8605769230769231,0.8701923076923077,0.8656716417910447,0.8701923076923078,0.8461538461538461,0.8476190476190476,0.8461538461538461,0.8653846153846154,0.8640776699029126,0.8653846153846154,"{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}"
3,svc,30,0.8461538461538461,0.8431372549019608,0.8461538461538463,0.8701923076923077,0.8656716417910447,0.8701923076923078,0.8605769230769231,0.8542713567839197,0.8605769230769231,0.8653846153846154,0.8640776699029126,0.8653846153846154,"{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}"
4,svc,30,0.8509615384615384,0.8502415458937198,0.8509615384615385,0.8701923076923077,0.8656716417910447,0.8701923076923078,0.8461538461538461,0.8490566037735849,0.8461538461538461,0.8653846153846154,0.8640776699029126,0.8653846153846154,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}"
5,svc,30,0.8509615384615384,0.8472906403940886,0.8509615384615384,0.8701923076923077,0.8656716417910447,0.8701923076923078,0.875,0.8712871287128713,0.875,0.8653846153846154,0.8640776699029126,0.8653846153846154,"{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}"
6,svc,30,0.8509615384615384,0.8472906403940886,0.8509615384615384,0.8701923076923077,0.8656716417910447,0.8701923076923078,0.8509615384615384,0.8530805687203792,0.8509615384615385,0.8653846153846154,0.8640776699029126,0.8653846153846154,"{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}","{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}"
