samples,models,percentiles,mi_accuracy,mi_f1_score,mi_auc,mrmr_accuracy,mrmr_f1_score,mrmr_auc,mi_mrmr_accuracy,mi_mrmr_f1_score,mi_mrmr_auc
subsample_9.csv,nas,30,0.8605769230769231,0.8612440191387559,0.8605769230769231,0.8509615384615384,0.8502415458937198,0.8509615384615385,0.8653846153846154,0.8640776699029126,0.8653846153846154
subsample_10.csv,nas,50,0.8557692307692307,0.854368932038835,0.8557692307692308,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.875,0.8737864077669903,0.875
subsample_1.csv,nas,75,0.875,0.8737864077669903,0.875,0.8509615384615384,0.848780487804878,0.8509615384615385,0.8509615384615384,0.8502415458937198,0.8509615384615385
subsample_2.csv,nas,90,0.8461538461538461,0.8415841584158416,0.8461538461538461,0.8557692307692307,0.854368932038835,0.8557692307692308,0.8605769230769231,0.8599033816425121,0.8605769230769231
subsample_3.csv,nas,10,0.7980769230769231,0.7980769230769231,0.7980769230769231,0.8461538461538461,0.8431372549019608,0.8461538461538463,0.8557692307692307,0.854368932038835,0.8557692307692308
subsample_4.csv,nas,20,0.8557692307692307,0.8557692307692307,0.8557692307692308,0.8557692307692307,0.8557692307692307,0.8557692307692308,0.8653846153846154,0.8640776699029126,0.8653846153846154
subsample_5.csv,nas,30,0.8173076923076923,0.8061224489795917,0.8173076923076923,0.8461538461538461,0.8415841584158416,0.8461538461538461,0.8557692307692307,0.8529411764705882,0.8557692307692308
subsample_6.csv,nas,50,0.8221153846153846,0.8195121951219512,0.8221153846153847,0.8461538461538461,0.8400000000000001,0.8461538461538461,0.8557692307692307,0.8557692307692307,0.8557692307692308
subsample_7.csv,nas,75,0.8317307692307693,0.8258706467661692,0.8317307692307693,0.8557692307692307,0.8571428571428571,0.8557692307692308,0.8509615384615384,0.848780487804878,0.8509615384615385
subsample_8.csv,nas,90,0.8653846153846154,0.8627450980392156,0.8653846153846154,0.8509615384615384,0.8544600938967136,0.8509615384615384,0.8557692307692307,0.8571428571428571,0.8557692307692308
