samples,models,percentiles,mi_accuracy,mi_f1_score,mi_auc,mrmr_accuracy,mrmr_f1_score,mrmr_auc,mi_mrmr_accuracy,mi_mrmr_f1_score,mi_mrmr_auc
subsample_1.csv,nas,10,0.8413461538461539,0.8374384236453203,0.8413461538461539,0.875,0.8773584905660378,0.875,0.7884615384615384,0.794392523364486,0.7884615384615384
subsample_2.csv,nas,10,0.8365384615384616,0.839622641509434,0.8365384615384616,0.875,0.8773584905660378,0.875,0.8269230769230769,0.8235294117647058,0.8269230769230769
subsample_3.csv,nas,10,0.8509615384615384,0.845771144278607,0.8509615384615384,0.8701923076923077,0.872037914691943,0.8701923076923077,0.8413461538461539,0.8358208955223881,0.8413461538461539
subsample_4.csv,nas,10,0.8413461538461539,0.8450704225352115,0.8413461538461539,0.875,0.8785046728971962,0.8749999999999999,0.8557692307692307,0.8529411764705882,0.8557692307692308
subsample_5.csv,nas,10,0.8028846153846154,0.8056872037914692,0.8028846153846154,0.8701923076923077,0.8695652173913043,0.8701923076923077,0.8269230769230769,0.8235294117647058,0.8269230769230769
subsample_6.csv,nas,10,0.8557692307692307,0.8529411764705882,0.8557692307692308,0.8846153846153846,0.8857142857142858,0.8846153846153846,0.8509615384615384,0.848780487804878,0.8509615384615385
subsample_7.csv,nas,10,0.8365384615384616,0.839622641509434,0.8365384615384616,0.875,0.875,0.875,0.8557692307692307,0.854368932038835,0.8557692307692308
subsample_8.csv,nas,10,0.8461538461538461,0.8446601941747574,0.8461538461538463,0.8701923076923077,0.872037914691943,0.8701923076923077,0.8413461538461539,0.8341708542713568,0.8413461538461539
subsample_9.csv,nas,10,0.875,0.8737864077669903,0.875,0.875,0.8773584905660378,0.875,0.8269230769230769,0.825242718446602,0.8269230769230769
subsample_10.csv,nas,10,0.8461538461538461,0.8490566037735849,0.8461538461538461,0.8798076923076923,0.8826291079812206,0.8798076923076923,0.8365384615384616,0.8316831683168318,0.8365384615384616
